maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha
4,4,8,a,4-4-8-A,arcāmi te sumatiṁ ghoṣy arvāk saṁ te vāvātā jaratām iyaṁ gīḥ,I praise thy gracious favour: sing in answer. May this my song sing like a loved one with thee.,अर्चामि ते सुमतिं घोष्यर्वाक्सं ते वावाता जरतामियं गीः,4-4-8,arcāmi | te | su-matim | ghoṣi | arvāk | sam | te | vavātā | jaratām | iyam | gīḥ || su-aśvāḥ | tvā | su-rathāḥ | marjayema | asme iti | kṣatrāṇi | dhārayeḥ | anu | dyūn ||4.4.8||
4,4,8,b,4-4-8-B,svaśvās tvā surathā marjayemāsme kṣatrāṇi dhārayer anu dyūn,"Lords of good steeds and cars may we adorn thee, and day by day vouchsafe thou us dominion.",स्वश्वास्त्वा सुरथा मर्जयेमास्मे क्षत्राणि धारयेरनु द्यून्,4-4-8,arcāmi | te | su-matim | ghoṣi | arvāk | sam | te | vavātā | jaratām | iyam | gīḥ || su-aśvāḥ | tvā | su-rathāḥ | marjayema | asme iti | kṣatrāṇi | dhārayeḥ | anu | dyūn ||4.4.8||
4,4,9,a,4-4-9-A,iha tvā bhūry ā cared upa tman doṣāvastar dīdivāṁsam anu dyūn,"Here of free choice let each one serve thee richly, resplendent day by day at eve and morning.",इह त्वा भूर्या चरेदुप त्मन्दोषावस्तर्दीदिवांसमनु द्यून्,4-4-9,iha | tvā | bhūri | ā | caret | upa | tman | doṣā-vastaḥ | dīdi-vāṁsam | anu | dyūn || krīḷantaḥ | tvā | su-manasaḥ | sapema | abhi | dyumnā | tasthi-vāṁsaḥ | janānām ||4.4.9||
4,4,9,b,4-4-9-B,krīḻantas tvā sumanasaḥ sapemābhi dyumnā tasthivāṁso janānām,"So may we honour thee, content and joyous, passing beyond the glories of the people.",क्रीळन्तस्त्वा सुमनसः सपेमाभि द्युम्ना तस्थिवांसो जनानाम्,4-4-9,iha | tvā | bhūri | ā | caret | upa | tman | doṣā-vastaḥ | dīdi-vāṁsam | anu | dyūn || krīḷantaḥ | tvā | su-manasaḥ | sapema | abhi | dyumnā | tasthi-vāṁsaḥ | janānām ||4.4.9||
4,4,10,a,4-4-10-A,yas tvā svaśvaḥ suhiraṇyo agna upayāti vasumatā rathena,"Whoso with good steeds and fine gold, O Agni, comes nigh thee on a car laden with trcasure,",यस्त्वा स्वश्वः सुहिरण्यो अग्न उपयाति वसुमता रथेन,4-4-10,yaḥ | tvā | su-aśvaḥ | su-hiraṇyaḥ | agne | upa-yāti | vasu-matā | rathena || tasya | trātā | bhavasi | tasya | sakhā | yaḥ | te | ātithyam | ānuṣak | jujoṣat ||4.4.10||
4,4,10,b,4-4-10-B,tasya trātā bhavasi tasya sakhā yas ta ātithyam ānuṣag jujoṣat,"His Friend art thou, yea, thou art his Protector whose joy it is to entertain thee duly.",तस्य त्राता भवसि तस्य सखा यस्त आतिथ्यमानुषग्जुजोषत्,4-4-10,yaḥ | tvā | su-aśvaḥ | su-hiraṇyaḥ | agne | upa-yāti | vasu-matā | rathena || tasya | trātā | bhavasi | tasya | sakhā | yaḥ | te | ātithyam | ānuṣak | jujoṣat ||4.4.10||
4,4,11,a,4-4-11-A,maho rujāmi bandhutā vacobhis tan mā pitur gotamād anv iyāya,Through words and kinship I destroy the miglity: this power I have from Gotama my father.,महो रुजामि बन्धुता वचोभिस्तन्मा पितुर्गोतमादन्वियाय,4-4-11,mahaḥ | rujāmi | bandhutā | vacaḥ-bhiḥ | tat | mā | pituḥ | gotamāt | anu | iyāya || tvam | naḥ | asya | vacasaḥ | cikiddhi | hotaḥ | yaviṣṭha | sukrato iti su-krato | damūnāḥ ||4.4.11||
4,4,11,b,4-4-11-B,tvaṁ no asya vacasaś cikiddhi hotar yaviṣṭha sukrato damūnāḥ,"Mark thou this speech of ours, O thou Most Youthful, Friend of the House, exceeding wise, Invoker.",त्वं नो अस्य वचसश्चिकिद्धि होतर्यविष्ठ सुक्रतो दमूनाः,4-4-11,mahaḥ | rujāmi | bandhutā | vacaḥ-bhiḥ | tat | mā | pituḥ | gotamāt | anu | iyāya || tvam | naḥ | asya | vacasaḥ | cikiddhi | hotaḥ | yaviṣṭha | sukrato iti su-krato | damūnāḥ ||4.4.11||
4,4,12,a,4-4-12-A,asvapnajas taraṇayaḥ suśevā atandrāso 'vṛkā aśramiṣṭhāḥ,"Knowing no slumber, speedy and propitious, alert and ever friendly, most unwearied,",अस्वप्नजस्तरणयः सुशेवा अतन्द्रासोऽवृका अश्रमिष्ठाः,4-4-12,asvapna-jaḥ | taraṇayaḥ | su-śevāḥ | atandrāsaḥ | avr̥kāḥ | aśramiṣṭhāḥ || te | pāyavaḥ | sadhryañcaḥ | ni-sadya | agne | tava | naḥ | pāntu | amūra ||4.4.12||
4,4,12,b,4-4-12-B,te pāyavaḥ sadhryañco niṣadyāgne tava naḥ pāntv amūra,"May thy protecting powers, unerring Agni, taking their places here, combined, preserve us.",ते पायवः सध्र्यञ्चो निषद्याग्ने तव नः पान्त्वमूर,4-4-12,asvapna-jaḥ | taraṇayaḥ | su-śevāḥ | atandrāsaḥ | avr̥kāḥ | aśramiṣṭhāḥ || te | pāyavaḥ | sadhryañcaḥ | ni-sadya | agne | tava | naḥ | pāntu | amūra ||4.4.12||
4,4,13,a,4-4-13-A,ye pāyavo māmateyaṁ te agne paśyanto andhaṁ duritād arakṣan,"Thy guardian rays, O Agni, when they saw him, preserved blind Mamateya from affliction.",ये पायवो मामतेयं ते अग्ने पश्यन्तो अन्धं दुरितादरक्षन्,4-4-13,ye | pāyavaḥ | māmateyam | te | agne | paśyantaḥ | andham | duḥ-itāt | arakṣan || rarakṣa | tān | su-kr̥taḥ | viśva-vedāḥ | dipsantaḥ | it | ripavaḥ | na | aha | debhuḥ ||4.4.13||
4,4,13,b,4-4-13-B,rarakṣa tān sukṛto viśvavedā dipsanta id ripavo nāha debhuḥ,"Lord of all riches, he preserved the pious: the fees who fain would harm them did no mischief",ररक्ष तान्सुकृतो विश्ववेदा दिप्सन्त इद्रिपवो नाह देभुः,4-4-13,ye | pāyavaḥ | māmateyam | te | agne | paśyantaḥ | andham | duḥ-itāt | arakṣan || rarakṣa | tān | su-kr̥taḥ | viśva-vedāḥ | dipsantaḥ | it | ripavaḥ | na | aha | debhuḥ ||4.4.13||
4,4,14,a,4-4-14-A,tvayā vayaṁ sadhanyas tvotās tava praṇīty aśyāma vājān,"Aided by thee with thee may we be wealthy, may we gain strength with thee to guide us onward.",त्वया वयं सधन्यस्त्वोतास्तव प्रणीत्यश्याम वाजान्,4-4-14,tvayā | vayam | sa-dhanyaḥ | tvā-ūtāḥ | tava | pra-nītī | aśyāma | vājān || ubhā | śaṁsā | sūdaya | satya-tāte | anuṣṭhuyā | kr̥ṇuhi | ahrayāṇa ||4.4.14||
4,4,14,b,4-4-14-B,ubhā śaṁsā sūdaya satyatāte 'nuṣṭhuyā kṛṇuhy ahrayāṇa,"Fulfil the words of both, O Ever Truthful: straightway do this, thou God whom power emboldens.",उभा शंसा सूदय सत्यतातेऽनुष्ठुया कृणुह्यह्रयाण,4-4-14,tvayā | vayam | sa-dhanyaḥ | tvā-ūtāḥ | tava | pra-nītī | aśyāma | vājān || ubhā | śaṁsā | sūdaya | satya-tāte | anuṣṭhuyā | kr̥ṇuhi | ahrayāṇa ||4.4.14||
4,4,15,a,4-4-15-A,ayā te agne samidhā vidhema prati stomaṁ śasyamānaṁ gṛbhāya,"O Agni, with this fuel will we serve thee; accept the laud we sing to thee with favour",अया ते अग्ने समिधा विधेम प्रति स्तोमं शस्यमानं गृभाय,4-4-15,ayā | te | agne | sam-idhā | vidhema | prati | stomam | śasyamānam | gr̥bhāya || daha | aśasaḥ | rakṣasaḥ | pāhi | asmān | druhaḥ | nidaḥ | mitra-mahaḥ | avadyāt ||4.4.15||
4,4,15,b,4-4-15-B,dahāśaso rakṣasaḥ pāhy asmān druho nido mitramaho avadyāt,"Destroy the cursing Raksasas: preserve us, O rich in friends, from guile and scorn and slander.",दहाशसो रक्षसः पाह्यस्मान्द्रुहो निदो मित्रमहो अवद्यात्,4-4-15,ayā | te | agne | sam-idhā | vidhema | prati | stomam | śasyamānam | gr̥bhāya || daha | aśasaḥ | rakṣasaḥ | pāhi | asmān | druhaḥ | nidaḥ | mitra-mahaḥ | avadyāt ||4.4.15||
4,5,1,a,4-5-1-A,vaiśvānarāya mīḻhuṣe sajoṣāḥ kathā dāśemāgnaye bṛhad bhāḥ,"How shall we give with one accord oblation to Agni, to Vaisvanara the Bounteous?",वैश्वानराय मीळ्हुषे सजोषाः कथा दाशेमाग्नये बृहद्भाः,4-5-1,vaiśvānarāya | mīḷhuṣe | sa-joṣāḥ | kathā | dāśema | agnaye | br̥hat | bhāḥ || anūnena | br̥hatā | vakṣathena | upa | stabhāyat | upa-mit | na | rodhaḥ ||4.5.1||
4,5,1,b,4-5-1-B,anūnena bṛhatā vakṣathenopa stabhāyad upamin na rodhaḥ,"Great light, with full high growth hath he uplifted, and, as a pillar bears the roof, sustains it.",अनूनेन बृहता वक्षथेनोप स्तभायदुपमिन्न रोधः,4-5-1,vaiśvānarāya | mīḷhuṣe | sa-joṣāḥ | kathā | dāśema | agnaye | br̥hat | bhāḥ || anūnena | br̥hatā | vakṣathena | upa | stabhāyat | upa-mit | na | rodhaḥ ||4.5.1||
4,5,2,a,4-5-2-A,mā nindata ya imām mahyaṁ rātiṁ devo dadau martyāya svadhāvān,"Reproach not him who, God and selfreliant, vouchsafed this bounty unto me a mortal,-",मा निन्दत य इमां मह्यं रातिं देवो ददौ मर्त्याय स्वधावान्,4-5-2,mā | nindata | yaḥ | imām | mahyam | rātim | devaḥ | dadau | maryāya | svadhā-vān || pākāya | gr̥tsaḥ | amr̥taḥ | vi-cetāḥ | vaiśvānaraḥ | nr̥-tamaḥ | yahvaḥ | agniḥ ||4.5.2||
4,5,2,b,4-5-2-B,pākāya gṛtso amṛto vicetā vaiśvānaro nṛtamo yahvo agniḥ,"Deathless, discerner, wise, to me the simple, Vaisvanara most manly, youthful Aini.",पाकाय गृत्सो अमृतो विचेता वैश्वानरो नृतमो यह्वो अग्निः,4-5-2,mā | nindata | yaḥ | imām | mahyam | rātim | devaḥ | dadau | maryāya | svadhā-vān || pākāya | gr̥tsaḥ | amr̥taḥ | vi-cetāḥ | vaiśvānaraḥ | nr̥-tamaḥ | yahvaḥ | agniḥ ||4.5.2||
4,5,3,a,4-5-3-A,sāma dvibarhā mahi tigmabhṛṣṭiḥ sahasraretā vṛṣabhas tuviṣmān,"Sharp-pointed, powerful, strong, of boundless vigour, Agni who knows the lofty hymn, kept secret",साम द्विबर्हा महि तिग्मभृष्टिः सहस्ररेता वृषभस्तुविष्मान्,4-5-3,sāma | dvi-barhāḥ | mahi | tigma-bhr̥ṣṭiḥ | sahasra-retāḥ | vr̥ṣabhaḥ | tuviṣmān || padam | na | goḥ | apa-gūḷham | vividvān | agniḥ | mahyam | pra | it | ūm̐ iti | vocat | manīṣām ||4.5.3||
4,5,3,b,4-5-3-B,padaṁ na gor apagūḻhaṁ vividvān agnir mahyam pred u vocan manīṣām,"As the lost milch-cow's track, the doubly Mighty,-he hath declared to me this hidden knowledge.",पदं न गोरपगूळ्हं विविद्वानग्निर्मह्यं प्रेदु वोचन्मनीषाम्,4-5-3,sāma | dvi-barhāḥ | mahi | tigma-bhr̥ṣṭiḥ | sahasra-retāḥ | vr̥ṣabhaḥ | tuviṣmān || padam | na | goḥ | apa-gūḷham | vividvān | agniḥ | mahyam | pra | it | ūm̐ iti | vocat | manīṣām ||4.5.3||
4,5,4,a,4-5-4-A,pra tām̐ agnir babhasat tigmajambhas tapiṣṭhena śociṣā yaḥ surādhāḥ,"May he with sharpened teeth, the Bounteous Giver, Agni, consume with flame most fiercely glowing.",प्र ताँ अग्निर्बभसत्तिग्मजम्भस्तपिष्ठेन शोचिषा यः सुराधाः,4-5-4,pra | tān | agniḥ | babhasat | tigma-jambhaḥ | tapiṣṭhena | śociṣā | yaḥ | su-rādhāḥ || pra | ye | minanti | varuṇasya | dhāma | priyā | mitrasya | cetataḥ | dhruvāṇi ||4.5.4||
4,5,4,b,4-5-4-B,pra ye minanti varuṇasya dhāma priyā mitrasya cetato dhruvāṇi,Those who regard not Varuna's commandments and the dear stedfast laws of sapient Mitra.,प्र ये मिनन्ति वरुणस्य धाम प्रिया मित्रस्य चेततो ध्रुवाणि,4-5-4,pra | tān | agniḥ | babhasat | tigma-jambhaḥ | tapiṣṭhena | śociṣā | yaḥ | su-rādhāḥ || pra | ye | minanti | varuṇasya | dhāma | priyā | mitrasya | cetataḥ | dhruvāṇi ||4.5.4||
4,5,5,a,4-5-5-A,abhrātaro na yoṣaṇo vyantaḥ patiripo na janayo durevāḥ,"Like youthful women without brothers, straying, like dames who hate their lords, of evil conduct,",अभ्रातरो न योषणो व्यन्तः पतिरिपो न जनयो दुरेवाः,4-5-5,abhrātaraḥ | na | yoṣaṇaḥ | vyantaḥ | pati-ripaḥ | na | janayaḥ | duḥ-evāḥ || pāpāsaḥ | santaḥ | anr̥tāḥ | asatyāḥ | idam | padam | ajanata | gabhīram ||4.5.5||
4,5,5,b,4-5-5-B,pāpāsaḥ santo anṛtā asatyā idam padam ajanatā gabhīram,"They who are full of sin, untrue, unfaithful, they have engendered this abysmal station.",पापासः सन्तो अनृता असत्या इदं पदमजनता गभीरम्,4-5-5,abhrātaraḥ | na | yoṣaṇaḥ | vyantaḥ | pati-ripaḥ | na | janayaḥ | duḥ-evāḥ || pāpāsaḥ | santaḥ | anr̥tāḥ | asatyāḥ | idam | padam | ajanata | gabhīram ||4.5.5||
4,5,6,a,4-5-6-A,idam me agne kiyate pāvakāminate gurum bhāraṁ na manma,"To me, weak, innocent, thou, luminous Agni, bast boldly given as 'twere a heavy burthen,",इदं मे अग्ने कियते पावकामिनते गुरुं भारं न मन्म,4-5-6,idam | me | agne | kiyate | pāvaka | aminate | gurum | bhāram | na | manma || br̥hat | dadhātha | dhr̥ṣatā | gabhīram | yahvam | pr̥ṣṭham | prayasā | sapta-dhātu ||4.5.6||
4,5,6,b,4-5-6-B,bṛhad dadhātha dhṛṣatā gabhīraṁ yahvam pṛṣṭham prayasā saptadhātu,"This Prstha hymn, profound and strong and mighty, of seven elements, and with offered dainties.",बृहद्दधाथ धृषता गभीरं यह्वं पृष्ठं प्रयसा सप्तधातु,4-5-6,idam | me | agne | kiyate | pāvaka | aminate | gurum | bhāram | na | manma || br̥hat | dadhātha | dhr̥ṣatā | gabhīram | yahvam | pr̥ṣṭham | prayasā | sapta-dhātu ||4.5.6||
4,5,7,a,4-5-7-A,tam in nv eva samanā samānam abhi kratvā punatī dhītir aśyāḥ,"So may our song that purifies, through wisdom reach in a moment him the Universal,",तमिन्न्वेव समना समानमभि क्रत्वा पुनती धीतिरश्याः,4-5-7,tam | it | nu | eva | samanā | samānam | abhi | kratvā | punatī | dhītiḥ | aśyāḥ || sasasya | carman | adhi | cāru | pr̥śneḥ | agne | rupaḥ | arupitam | jabāru ||4.5.7||
4,5,7,b,4-5-7-B,sasasya carmann adhi cāru pṛśner agre rupa ārupitaṁ jabāru,"Established on the height, on earth's best .station, above the beauteous grassy skin of Prsni.",ससस्य चर्मन्नधि चारु पृश्नेरग्रे रुप आरुपितं जबारु,4-5-7,tam | it | nu | eva | samanā | samānam | abhi | kratvā | punatī | dhītiḥ | aśyāḥ || sasasya | carman | adhi | cāru | pr̥śneḥ | agne | rupaḥ | arupitam | jabāru ||4.5.7||
4,5,8,a,4-5-8-A,pravācyaṁ vacasaḥ kim me asya guhā hitam upa niṇig vadanti,Of this my speech what shall I utter further? They indicate the milk stored up in secret,प्रवाच्यं वचसः किं मे अस्य गुहा हितमुप निणिग्वदन्ति,4-5-8,pra-vācyam | vacasaḥ | kim | me | asya | guhā | hitam | upa | niṇik | vadanti || yat | usriyāṇām | apa | vāḥ-iva | vran | pāti | priyam | rupaḥ | agram | padam | veriti veḥ ||4.5.8||
4,5,8,b,4-5-8-B,yad usriyāṇām apa vār iva vran pāti priyaṁ rupo agram padaṁ veḥ,When they have thrown as 'twere the cows' stalls open. The Bird protects earths' best and well-loved station.,यदुस्रियाणामप वारिव व्रन्पाति प्रियं रुपो अग्रं पदं वेः,4-5-8,pra-vācyam | vacasaḥ | kim | me | asya | guhā | hitam | upa | niṇik | vadanti || yat | usriyāṇām | apa | vāḥ-iva | vran | pāti | priyam | rupaḥ | agram | padam | veriti veḥ ||4.5.8||
4,5,9,a,4-5-9-A,idam u tyan mahi mahām anīkaṁ yad usriyā sacata pūrvyaṁ gauḥ,This is the Great Ones' mighty apparition which from of old the radiant Cow hath followed.,इदमु त्यन्महि महामनीकं यदुस्रिया सचत पूर्व्यं गौः,4-5-9,idam | ūm̐ iti | tyat | mahi | mahām | anīkam | yat | usriyā | sacata | pūrvyam | gauḥ || r̥tasya | pade | adhi | dīdyānam | guhā | raghu-syat | raghu-yat | viveda ||4.5.9||
4,5,9,b,4-5-9-B,ṛtasya pade adhi dīdyānaṁ guhā raghuṣyad raghuyad viveda,"This, shining brightly in the place of Order, swift, hasting on in secret, she discovered.",ऋतस्य पदे अधि दीद्यानं गुहा रघुष्यद्रघुयद्विवेद,4-5-9,idam | ūm̐ iti | tyat | mahi | mahām | anīkam | yat | usriyā | sacata | pūrvyam | gauḥ || r̥tasya | pade | adhi | dīdyānam | guhā | raghu-syat | raghu-yat | viveda ||4.5.9||
4,5,10,a,4-5-10-A,adha dyutānaḥ pitroḥ sacāsāmanuta guhyaṁ cāru pṛśneḥ,"He then who shone together with his Parents remembered Prsni's fair and secret treasure,",अध द्युतानः पित्रोः सचासामनुत गुह्यं चारु पृश्नेः,4-5-10,adha | dyutānaḥ | pitroḥ | sacā | āsā | amanuta | guhyam | cāru | pr̥śneḥ || mātuḥ | pade | parame | anti | sat | goḥ | vr̥ṣṇaḥ | śociṣaḥ | pra-yatasya | jihvā ||4.5.10||
4,5,10,b,4-5-10-B,mātuṣ pade parame anti ṣad gor vṛṣṇaḥ śociṣaḥ prayatasya jihvā,"Which, in the Mother Cow's most lofty station, the Bull's tongue, of the flame bent forward, tasted.",मातुष्पदे परमे अन्ति षद्गोर्वृष्णः शोचिषः प्रयतस्य जिह्वा,4-5-10,adha | dyutānaḥ | pitroḥ | sacā | āsā | amanuta | guhyam | cāru | pr̥śneḥ || mātuḥ | pade | parame | anti | sat | goḥ | vr̥ṣṇaḥ | śociṣaḥ | pra-yatasya | jihvā ||4.5.10||
4,5,11,a,4-5-11-A,ṛtaṁ voce namasā pṛcchyamānas tavāśasā jātavedo yadīdam,"With reverence I declare the Law, O Agni; what is, comes by thine order, Jatavedas.",ऋतं वोचे नमसा पृच्छ्यमानस्तवाशसा जातवेदो यदीदम्,4-5-11,r̥tam | voce | namasā | pr̥cchyamānaḥ | tava | ā-śasā | jāta-vedaḥ | yadi | idam || tvam | asya | kṣayasi | yat | ha | viśvam | divi | Yat | ūm̐ iti | draviṇam | yat | pr̥thivyām ||4.5.11||
4,5,11,b,4-5-11-B,tvam asya kṣayasi yad dha viśvaṁ divi yad u draviṇaṁ yat pṛthivyām,"Of this, whate'er it be, thou art the Sovran, yea, all the wealth that is in earth or heaven.",त्वमस्य क्षयसि यद्ध विश्वं दिवि यदु द्रविणं यत्पृथिव्याम्,4-5-11,r̥tam | voce | namasā | pr̥cchyamānaḥ | tava | ā-śasā | jāta-vedaḥ | yadi | idam || tvam | asya | kṣayasi | yat | ha | viśvam | divi | Yat | ūm̐ iti | draviṇam | yat | pr̥thivyām ||4.5.11||
4,5,12,a,4-5-12-A,kiṁ no asya draviṇaṁ kad dha ratnaṁ vi no voco jātavedaś cikitvān,"What is our wealth therefrom, and what our treasure? Tell us O Jatavedas, for thou knowest,",किं नो अस्य द्रविणं कद्ध रत्नं वि नो वोचो जातवेदश्चिकित्वान्,4-5-12,kim | naḥ | asya | draviṇam | kat | ha | ratnam | vi | naḥ | vocaḥ | jāta-vedaḥ | cikitvān || guhā | adhvanaḥ | paramam | yat | naḥ | asya | reku | padam | na | nidānāḥ | aganma ||4.5.12||
4,5,12,b,4-5-12-B,guhādhvanaḥ paramaṁ yan no asya reku padaṁ na nidānā aganma,"What is our best course in this secret passage: we, unreproached, have reached a t)lace far distant.",गुहाध्वनः परमं यन्नो अस्य रेकु पदं न निदाना अगन्म,4-5-12,kim | naḥ | asya | draviṇam | kat | ha | ratnam | vi | naḥ | vocaḥ | jāta-vedaḥ | cikitvān || guhā | adhvanaḥ | paramam | yat | naḥ | asya | reku | padam | na | nidānāḥ | aganma ||4.5.12||
4,5,13,a,4-5-13-A,kā maryādā vayunā kad dha vāmam acchā gamema raghavo na vājam,"What is the limit, what the rules, the guerdon? Like fleet-foot coursers speed we to the contest.",का मर्यादा वयुना कद्ध वाममच्छा गमेम रघवो न वाजम्,4-5-13,kā | maryādā | vayunā | kat | ha | vāmam | accha | gamema | raghavaḥ | na | vājam || kadā | naḥ | devīḥ | amr̥tasya | patnīḥ | sūraḥ | varṇena | tatanan | uṣasaḥ ||4.5.13||
4,5,13,b,4-5-13-B,kadā no devīr amṛtasya patnīḥ sūro varṇena tatanann uṣāsaḥ,"When will the Goddesses, the Immortal's Spouses, the Dawns, spread over us the Sun-God's splendour?",कदा नो देवीरमृतस्य पत्नीः सूरो वर्णेन ततनन्नुषासः,4-5-13,kā | maryādā | vayunā | kat | ha | vāmam | accha | gamema | raghavaḥ | na | vājam || kadā | naḥ | devīḥ | amr̥tasya | patnīḥ | sūraḥ | varṇena | tatanan | uṣasaḥ ||4.5.13||
4,5,14,a,4-5-14-A,anireṇa vacasā phalgvena pratītyena kṛdhunātṛpāsaḥ,"Unsatisfied, with speech devoid of vigour, scanty and frivolous and inconclusive,",अनिरेण वचसा फल्ग्वेन प्रतीत्येन कृधुनातृपासः,4-5-14,anireṇa | vacasā | phalgvena | pratītyena | kr̥dhunā | atr̥pāsaḥ || adha | te | agne | kim | iha | vadanti | anāyudhāsaḥ | āsatā | sacantām ||4.5.14||
4,5,14,b,4-5-14-B,adhā te agne kim ihā vadanty anāyudhāsa āsatā sacantām,"Wherefore do they address thee here, O Agni? Let these who have no weapons suffer sorrow.",अधा ते अग्ने किमिहा वदन्त्यनायुधास आसता सचन्ताम्,4-5-14,anireṇa | vacasā | phalgvena | pratītyena | kr̥dhunā | atr̥pāsaḥ || adha | te | agne | kim | iha | vadanti | anāyudhāsaḥ | āsatā | sacantām ||4.5.14||
4,5,15,a,4-5-15-A,asya śriye samidhānasya vṛṣṇo vasor anīkaṁ dama ā ruroca,"The majesty of him the Good, the Mighty, aflame, hath shone for glory in the dwelling.",अस्य श्रिये समिधानस्य वृष्णो वसोरनीकं दम आ रुरोच,4-5-15,asya | śriye | sam-idhānasya | vr̥ṣṇaḥ | vasoḥ | anīkam | dame | ā | ruroca || ruśat | vasānaḥ | sudr̥śīka-rūpaḥ | kṣitiḥ | na | rāyā | puru-vāraḥ | adyaut ||4.5.15||
4,5,15,b,4-5-15-B,ruśad vasānaḥ sudṛśīkarūpaḥ kṣitir na rāyā puruvāro adyaut,"He, clothed in light, hath shone most fair to look on, wealthy in boons, as a home shines with riches.",रुशद्वसानः सुदृशीकरूपः क्षितिर्न राया पुरुवारो अद्यौत्,4-5-15,asya | śriye | sam-idhānasya | vr̥ṣṇaḥ | vasoḥ | anīkam | dame | ā | ruroca || ruśat | vasānaḥ | sudr̥śīka-rūpaḥ | kṣitiḥ | na | rāyā | puru-vāraḥ | adyaut ||4.5.15||
4,6,1,a,4-6-1-A,ūrdhva ū ṣu ṇo adhvarasya hotar agne tiṣṭha devatātā yajīyān,"PRIEST of our rite, stand up erect, O Agni, in the Gods' service best of sacrificers,",ऊर्ध्व ऊ षु णो अध्वरस्य होतरग्ने तिष्ठ देवताता यजीयान्,4-6-1,ūrdhvaḥ | ūm̐ iti | su | naḥ | adhvarasya | hotaḥ | agne | tiṣṭha | deva-tātā | yajīyān || tvam | hi | viśvam | abhi | asi | manma | pra | vedhasaḥ | cit | tirasi | manīṣām ||4.6.1||
4,6,1,b,4-6-1-B,tvaṁ hi viśvam abhy asi manma pra vedhasaś cit tirasi manīṣām,For over evei y thought thou art the Ruler: thou furtherest e'en the wisdom of the pious.,त्वं हि विश्वमभ्यसि मन्म प्र वेधसश्चित्तिरसि मनीषाम्,4-6-1,ūrdhvaḥ | ūm̐ iti | su | naḥ | adhvarasya | hotaḥ | agne | tiṣṭha | deva-tātā | yajīyān || tvam | hi | viśvam | abhi | asi | manma | pra | vedhasaḥ | cit | tirasi | manīṣām ||4.6.1||
4,6,2,a,4-6-2-A,amūro hotā ny asādi vikṣv agnir mandro vidatheṣu pracetāḥ,"He was set down mid men as Priest unerring, Agni, wise, welcome in our holy synods.",अमूरो होता न्यसादि विक्ष्वग्निर्मन्द्रो विदथेषु प्रचेताः,4-6-2,amūraḥ | hotā | ni | asādi | vikṣu | agniḥ | mandraḥ | vidatheṣu | pra-cetāḥ || ūrdhvam | bhānum | savitā-iva | aśret | metā-iva | dhūmam | stabhāyat | upa | dyām ||4.6.2||
4,6,2,b,4-6-2-B,ūrdhvam bhānuṁ savitevāśren meteva dhūmaṁ stabhāyad upa dyām,"Like Savitar he hath lifted up his splendour, and like a builder raised his smoke to heaven.",ऊर्ध्वं भानुं सवितेवाश्रेन्मेतेव धूमं स्तभायदुप द्याम्,4-6-2,amūraḥ | hotā | ni | asādi | vikṣu | agniḥ | mandraḥ | vidatheṣu | pra-cetāḥ || ūrdhvam | bhānum | savitā-iva | aśret | metā-iva | dhūmam | stabhāyat | upa | dyām ||4.6.2||
4,6,3,a,4-6-3-A,yatā sujūrṇī rātinī ghṛtācī pradakṣiṇid devatātim urāṇaḥ,"The glowing ladle, filled with oil, is lifted; choosing Gods' service to the right he circles.",यता सुजूर्णी रातिनी घृताची प्रदक्षिणिद्देवतातिमुराणः,4-6-3,yatā | su-jūrṇiḥ | rātinī | ghr̥tācī | pra-dakṣiṇit | deva-tātim | urāṇaḥ || ut | ūm̐ iti | svaruḥ | nava-jāḥ | na | akraḥ | paśvaḥ | anakti | su-dhitaḥ | su-mekaḥ ||4.6.3||
4,6,3,b,4-6-3-B,ud u svarur navajā nākraḥ paśvo anakti sudhitaḥ sumekaḥ,"Eager he rises like the new-wrought pillar which, firmly set and fixed, anoints the victims.",उदु स्वरुर्नवजा नाक्रः पश्वो अनक्ति सुधितः सुमेकः,4-6-3,yatā | su-jūrṇiḥ | rātinī | ghr̥tācī | pra-dakṣiṇit | deva-tātim | urāṇaḥ || ut | ūm̐ iti | svaruḥ | nava-jāḥ | na | akraḥ | paśvaḥ | anakti | su-dhitaḥ | su-mekaḥ ||4.6.3||
4,6,4,a,4-6-4-A,stīrṇe barhiṣi samidhāne agnā ūrdhvo adhvaryur jujuṣāṇo asthāt,"When sacred grass is strewn and Agni kindled, the Adhvaryu rises to, his task rej o cing.",स्तीर्णे बर्हिषि समिधाने अग्ना ऊर्ध्वो अध्वर्युर्जुजुषाणो अस्थात्,4-6-4,stīrṇe | barhiṣi | sam-idhāne | agnau | ūrdhvaḥ | adhvaryuḥ | jujuṣāṇaḥ | asthāt || pari | agniḥ | paśu-pāḥ | na | hotā | tri-viṣṭi | eti | pra-divaḥ | urāṇaḥ ||4.6.4||
