maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha
3,20,1,b,3-20-1-B,sujyotiṣo naḥ śṛṇvantu devāḥ sajoṣaso adhvaraṁ vāvaśānāḥ,"With one consent the Gods whose light is splendid, longing to taste our sacrifice, shall hear us.",सुज्योतिषो नः शृण्वन्तु देवाः सजोषसो अध्वरं वावशानाः,3-20-1,agnim | uṣasam | aśvinā | dadhi-krām | vi-uṣṭiṣu | havate | vahniḥ | ukthaiḥ || su-jyotiṣaḥ | naḥ | śr̥ṇvantu | devāḥ | sa-joṣasaḥ | adhvaram | vāvaśānāḥ ||3.20.1||
3,20,2,a,3-20-2-A,agne trī te vājinā trī ṣadhasthā tisras te jihvā ṛtajāta pūrvīḥ,"Three are thy powers, O Agni, three thy stations, three are thy tongues, yea, many, Child of Order!",अग्ने त्री ते वाजिना त्री षधस्था तिस्रस्ते जिह्वा ऋतजात पूर्वीः,3-20-2,agne | trī | te | vājinā | trī | sadha-sthā | tisraḥ | te | jihvāḥ | r̥ta-jāta | pūrvīḥ || tisraḥ | ūm̐ iti | te | tanvaḥ | deva-vātāḥ | tābhiḥ | naḥ | pāhi | giraḥ | apra-yucchan ||3.20.2||
3,20,2,b,3-20-2-B,tisra u te tanvo devavātās tābhir naḥ pāhi giro aprayucchan,Three bodies hast thou which the Gods delight in: with these protect our hymns with care unceasing.,तिस्र उ ते तन्वो देववातास्ताभिर्नः पाहि गिरो अप्रयुच्छन्,3-20-2,agne | trī | te | vājinā | trī | sadha-sthā | tisraḥ | te | jihvāḥ | r̥ta-jāta | pūrvīḥ || tisraḥ | ūm̐ iti | te | tanvaḥ | deva-vātāḥ | tābhiḥ | naḥ | pāhi | giraḥ | apra-yucchan ||3.20.2||
3,20,3,a,3-20-3-A,agne bhūrīṇi tava jātavedo deva svadhāvo 'mṛtasya nāma,"O Agni, many are the names thou bearest, immortal, God, Divine, and Jatavedas.",अग्ने भूरीणि तव जातवेदो देव स्वधावोऽमृतस्य नाम,3-20-3,agne | bhūrīṇi | tava | jāta-vedaḥ | deva | svadhā-vaḥ | amr̥tasya | nāma || yāḥ | ca | māyāḥ | māyinām | viśvam-inva | tve iti | pūrvīḥ | sam-dadhuḥ | pr̥ṣṭabandho iti pr̥ṣṭa-bandho ||3.20.3||
3,20,3,b,3-20-3-B,yāś ca māyā māyināṁ viśvaminva tve pūrvīḥ saṁdadhuḥ pṛṣṭabandho,"And many charms of charmers, All-Inspirer! have they laid in thee, Lord of true attendants!",याश्च माया मायिनां विश्वमिन्व त्वे पूर्वीः संदधुः पृष्टबन्धो,3-20-3,agne | bhūrīṇi | tava | jāta-vedaḥ | deva | svadhā-vaḥ | amr̥tasya | nāma || yāḥ | ca | māyāḥ | māyinām | viśvam-inva | tve iti | pūrvīḥ | sam-dadhuḥ | pr̥ṣṭabandho iti pr̥ṣṭa-bandho ||3.20.3||
3,20,4,a,3-20-4-A,agnir netā bhaga iva kṣitīnāṁ daivīnāṁ deva ṛtupā ṛtāvā,"Agni, like Bhaga, leads the godly people, he who is true to Law and guards the seasons.",अग्निर्नेता भग इव क्षितीनां दैवीनां देव ऋतुपा ऋतावा,3-20-4,agniḥ | netā | bhagaḥ-iva | kṣitīnām | daivīnām | devaḥ | r̥tu-pāḥ | r̥ta-vā || saḥ | vr̥tra-hā | sanayaḥ | viśva-vedāḥ | parṣat | viśvā | ati | duḥ-itā | gr̥ṇantam ||3.20.4||
3,20,4,b,3-20-4-B,sa vṛtrahā sanayo viśvavedāḥ parṣad viśvāti duritā gṛṇantam,"Ancient, all-knowing, he the Vrtra-slayer shall bear the singer safe through every trouble.",स वृत्रहा सनयो विश्ववेदाः पर्षद्विश्वाति दुरिता गृणन्तम्,3-20-4,agniḥ | netā | bhagaḥ-iva | kṣitīnām | daivīnām | devaḥ | r̥tu-pāḥ | r̥ta-vā || saḥ | vr̥tra-hā | sanayaḥ | viśva-vedāḥ | parṣat | viśvā | ati | duḥ-itā | gr̥ṇantam ||3.20.4||
3,20,5,a,3-20-5-A,dadhikrām agnim uṣasaṁ ca devīm bṛhaspatiṁ savitāraṁ ca devam,"I call on Savitar the God, on Morning, Brhaspati, and Dadhikras, and Agni,",दधिक्रामग्निमुषसं च देवीं बृहस्पतिं सवितारं च देवम्,3-20-5,dadhi-krām | agnim | uṣasam | ca | devīm | br̥haspatim | savitāram | ca | devam || aśvinā | mitrāvaruṇā | bhagam | ca | vasūn | rudrān | ādityān | iha | huve ||3.20.5||
3,20,5,b,3-20-5-B,aśvinā mitrāvaruṇā bhagaṁ ca vasūn rudrām̐ ādityām̐ iha huve,"On Varuna and Mitra, on the Asvins, Bhaga, the Vasus, Rudras and Adityas.",अश्विना मित्रावरुणा भगं च वसून्रुद्राँ आदित्याँ इह हुवे,3-20-5,dadhi-krām | agnim | uṣasam | ca | devīm | br̥haspatim | savitāram | ca | devam || aśvinā | mitrāvaruṇā | bhagam | ca | vasūn | rudrān | ādityān | iha | huve ||3.20.5||
3,21,1,a,3-21-1-A,imaṁ no yajñam amṛteṣu dhehīmā havyā jātavedo juṣasva,"SET this our sacrifice among the Immortals: be pleased with these our presents, Jatavedas.",इमं नो यज्ञममृतेषु धेहीमा हव्या जातवेदो जुषस्व,3-21-1,imam | naḥ | yajñam | amr̥teṣu | dhehi | īmā | havyā | jāta-vedaḥ | juṣasva || stokānām | agne | medasaḥ | ghr̥tasya | hotariti | pra | aśāna | prathamaḥ | ni-sadya ||3.21.1||
3,21,1,b,3-21-1-B,stokānām agne medaso ghṛtasya hotaḥ prāśāna prathamo niṣadya,"O Priest, O Agni, sit thee down before us, and first enjoy the drops of oil and fatness.",स्तोकानामग्ने मेदसो घृतस्य होतः प्राशान प्रथमो निषद्य,3-21-1,imam | naḥ | yajñam | amr̥teṣu | dhehi | īmā | havyā | jāta-vedaḥ | juṣasva || stokānām | agne | medasaḥ | ghr̥tasya | hotariti | pra | aśāna | prathamaḥ | ni-sadya ||3.21.1||
3,21,2,a,3-21-2-A,ghṛtavantaḥ pāvaka te stokāḥ ścotanti medasaḥ,"For thee, O Purifier, flow the drops of fatness rich in oil.",घृतवन्तः पावक ते स्तोकाः श्चोतन्ति मेदसः,3-21-2,ghr̥ta-vantaḥ | pāvaka | te | stokāḥ | ścotanti | medasaḥ || sva-dharman | deva-vītaye | śreṣṭham | naḥ | dhehi | vāryam ||3.21.2||
3,21,2,b,3-21-2-B,svadharman devavītaye śreṣṭhaṁ no dhehi vāryam,After thy wont vouchsafe to us the choicest boon that Gods may feast.,स्वधर्मन्देववीतये श्रेष्ठं नो धेहि वार्यम्,3-21-2,ghr̥ta-vantaḥ | pāvaka | te | stokāḥ | ścotanti | medasaḥ || sva-dharman | deva-vītaye | śreṣṭham | naḥ | dhehi | vāryam ||3.21.2||
3,21,3,a,3-21-3-A,tubhyaṁ stokā ghṛtaścuto 'gne viprāya santya,"Agni, Most Excellent! for thee the Sage are drops that drip with oil.",तुभ्यं स्तोका घृतश्चुतोऽग्ने विप्राय सन्त्य,3-21-3,tubhyam | stokāḥ | ghr̥ta-ścutaḥ | agne | viprāya | santya || r̥ṣiḥ | śreṣṭhaḥ | sam | idhyase | yajñasya | pra-avitā | bhava ||3.21.3||
3,21,3,b,3-21-3-B,ṛṣiḥ śreṣṭhaḥ sam idhyase yajñasya prāvitā bhava,Thou art enkindled as the best of Seers. Help thou the sacrifice.,ऋषिः श्रेष्ठः समिध्यसे यज्ञस्य प्राविता भव,3-21-3,tubhyam | stokāḥ | ghr̥ta-ścutaḥ | agne | viprāya | santya || r̥ṣiḥ | śreṣṭhaḥ | sam | idhyase | yajñasya | pra-avitā | bhava ||3.21.3||
3,21,4,a,3-21-4-A,tubhyaṁ ścotanty adhrigo śacīvaḥ stokāso agne medaso ghṛtasya,"To thee, O Agni, mighty and resistless, to thee stream forth the drops of oil and fatness.",तुभ्यं श्चोतन्त्यध्रिगो शचीवः स्तोकासो अग्ने मेदसो घृतस्य,3-21-4,tubhyam | ścotanti | adhrigo ityadhri-go | śacī-vaḥ | stokāsaḥ | agne | medasaḥ | ghr̥tasya || kavi-śastaḥ | br̥hatā | bhānunā | ā | agāḥ | havyā | juṣasva | medhira ||3.21.4||
3,21,4,b,3-21-4-B,kaviśasto bṛhatā bhānunāgā havyā juṣasva medhira,"With great light art thou come, O praised by poets! Accept our offering, O thou Sage.",कविशस्तो बृहता भानुनागा हव्या जुषस्व मेधिर,3-21-4,tubhyam | ścotanti | adhrigo ityadhri-go | śacī-vaḥ | stokāsaḥ | agne | medasaḥ | ghr̥tasya || kavi-śastaḥ | br̥hatā | bhānunā | ā | agāḥ | havyā | juṣasva | medhira ||3.21.4||
3,21,5,a,3-21-5-A,ojiṣṭhaṁ te madhyato meda udbhṛtam pra te vayaṁ dadāmahe,"Fatness exceeding rich, extracted from the midst,-this as our gift we offer thee.",ओजिष्ठं ते मध्यतो मेद उद्भृतं प्र ते वयं ददामहे,3-21-5,ojiṣṭham | te | madhyataḥ | medaḥ | ut-bhr̥tam | pra | te | vayam | dadāmahe || ścotanti | te | vaso iti | stokāḥ | adhi | tvaci | prati | tān | deva-śaḥ | vihi ||3.21.5||
3,21,5,b,3-21-5-B,ścotanti te vaso stokā adhi tvaci prati tān devaśo vihi,"Excellent God, the drops run down upon thy skin. Deal them to each among the Gods.",श्चोतन्ति ते वसो स्तोका अधि त्वचि प्रति तान्देवशो विहि,3-21-5,ojiṣṭham | te | madhyataḥ | medaḥ | ut-bhr̥tam | pra | te | vayam | dadāmahe || ścotanti | te | vaso iti | stokāḥ | adhi | tvaci | prati | tān | deva-śaḥ | vihi ||3.21.5||
3,22,1,a,3-22-1-A,ayaṁ so agnir yasmin somam indraḥ sutaṁ dadhe jaṭhare vāvaśānaḥ,THIS is that Agni whence the longing Indra took the pressed Soma deep within his body.,अयं सो अग्निर्यस्मिन्सोममिन्द्रः सुतं दधे जठरे वावशानः,3-22-1,ayam | saḥ | agniḥ | yasmin | somam | indraḥ | sutam | dadhe | jaṭhare | vāvaśānaḥ || sahasriṇam | vājam | atyam | na | saptim | sasa-vān | san | stūyase | jāta-vedaḥ ||3.22.1||
3,22,1,b,3-22-1-B,sahasriṇaṁ vājam atyaṁ na saptiṁ sasavān san stūyase jātavedaḥ,"Winner of spoils in thousands, like a courser, with praise art thou exalted, Jatavedas.",सहस्रिणं वाजमत्यं न सप्तिं ससवान्सन्स्तूयसे जातवेदः,3-22-1,ayam | saḥ | agniḥ | yasmin | somam | indraḥ | sutam | dadhe | jaṭhare | vāvaśānaḥ || sahasriṇam | vājam | atyam | na | saptim | sasa-vān | san | stūyase | jāta-vedaḥ ||3.22.1||
3,22,2,a,3-22-2-A,agne yat te divi varcaḥ pṛthivyāṁ yad oṣadhīṣv apsv ā yajatra,"That light of thine in heaven and earth, O Agni, in plants, O Holy One, and in the waters,",अग्ने यत्ते दिवि वर्चः पृथिव्यां यदोषधीष्वप्स्वा यजत्र,3-22-2,agne | yat | te | divi | varcaḥ | pr̥thivyām | yat | oṣadhīṣu | ap-su | ā | yajatra || yena | antarikṣam | uru | ā-tatantha | tveṣaḥ | saḥ | bhānuḥ | arṇavaḥ | nr̥-cakṣāḥ ||3.22.2||
3,22,2,b,3-22-2-B,yenāntarikṣam urv ātatantha tveṣaḥ sa bhānur arṇavo nṛcakṣāḥ,"Wherewith thou hast spread wide the air's mid-region-bright is that splendour, wavy, man-beholding.",येनान्तरिक्षमुर्वाततन्थ त्वेषः स भानुरर्णवो नृचक्षाः,3-22-2,agne | yat | te | divi | varcaḥ | pr̥thivyām | yat | oṣadhīṣu | ap-su | ā | yajatra || yena | antarikṣam | uru | ā-tatantha | tveṣaḥ | saḥ | bhānuḥ | arṇavaḥ | nr̥-cakṣāḥ ||3.22.2||
3,22,3,a,3-22-3-A,agne divo arṇam acchā jigāsy acchā devām̐ ūciṣe dhiṣṇyā ye,"O Agni, to the sea of heaven thou goest: thou hast called hither Gods beheld in spirit.",अग्ने दिवो अर्णमच्छा जिगास्यच्छा देवाँ ऊचिषे धिष्ण्या ये,3-22-3,agne | divaḥ | arṇam | accha | jigāsi | accha | devān | ūciṣe | dhiṣṇyāḥ | ye || yāḥ | rocane | parastāt | sūryasya | yāḥ | ca | avastāt | upa-tiṣṭhante | āpaḥ ||3.22.3||
3,22,3,b,3-22-3-B,yā rocane parastāt sūryasya yāś cāvastād upatiṣṭhanta āpaḥ,"The waters, too, come hither, those up yonder in the Sun's realm of light, and those beneath it.",या रोचने परस्तात्सूर्यस्य याश्चावस्तादुपतिष्ठन्त आपः,3-22-3,agne | divaḥ | arṇam | accha | jigāsi | accha | devān | ūciṣe | dhiṣṇyāḥ | ye || yāḥ | rocane | parastāt | sūryasya | yāḥ | ca | avastāt | upa-tiṣṭhante | āpaḥ ||3.22.3||
3,22,4,a,3-22-4-A,purīṣyāso agnayaḥ prāvaṇebhiḥ sajoṣasaḥ,"Let fires that dwell in mist, combined with those that have their home in floods,",पुरीष्यासो अग्नयः प्रावणेभिः सजोषसः,3-22-4,purīṣyāsaḥ | agnayaḥ | pravaṇebhiḥ | sa-joṣasaḥ || juṣantām | yajñam | adruhaḥ | anamīvāḥ | iṣaḥ | mahīḥ ||3.22.4||
3,22,4,b,3-22-4-B,juṣantāṁ yajñam adruho 'namīvā iṣo mahīḥ,"Guileless accept our sacrifice, great viands free from all disease.",जुषन्तां यज्ञमद्रुहोऽनमीवा इषो महीः,3-22-4,purīṣyāsaḥ | agnayaḥ | pravaṇebhiḥ | sa-joṣasaḥ || juṣantām | yajñam | adruhaḥ | anamīvāḥ | iṣaḥ | mahīḥ ||3.22.4||
3,22,5,a,3-22-5-A,iḻām agne purudaṁsaṁ saniṁ goḥ śaśvattamaṁ havamānāya sādha,"Agni, as holy food to thine invoker give wealth in cattle, lasting, rich in marvels.",इळामग्ने पुरुदंसं सनिं गोः शश्वत्तमं हवमानाय साध,3-22-5,iḷām | agne | puru-daṁsam | sanim | goḥ | śaśvat-tamam | havamānāya | sādha || syāt | naḥ | sūnuḥ | tanayaḥ | vijā-vā | agne | sā | te | su-matiḥ | bhūtu | asme iti ||3.22.5||
3,22,5,b,3-22-5-B,syān naḥ sūnus tanayo vijāvāgne sā te sumatir bhūtv asme,"To us be born a son and spreading offspring. Agni, be this thy gracious will to us-ward.",स्यान्नः सूनुस्तनयो विजावाग्ने सा ते सुमतिर्भूत्वस्मे,3-22-5,iḷām | agne | puru-daṁsam | sanim | goḥ | śaśvat-tamam | havamānāya | sādha || syāt | naḥ | sūnuḥ | tanayaḥ | vijā-vā | agne | sā | te | su-matiḥ | bhūtu | asme iti ||3.22.5||
3,23,1,a,3-23-1-A,nirmathitaḥ sudhita ā sadhasthe yuvā kavir adhvarasya praṇetā,"RUBBED into life, well stablished in the dwelling, Leader of sacrifice, the Sage, the youthful,",निर्मथितः सुधित आ सधस्थे युवा कविरध्वरस्य प्रणेता,3-23-1,niḥ-mathitaḥ | su-dhitaḥ | ā | sadha-sthe | yuvā | kaviḥ | adhvarasya | pra-netā || jūryat-su | agniḥ | ajaraḥ | vaneṣu | atra | dadhe | amr̥tam | jāta-vedāḥ ||3.23.1||
3,23,1,b,3-23-1-B,jūryatsv agnir ajaro vaneṣv atrā dadhe amṛtaṁ jātavedāḥ,"Here in the wasting fuel Jatavedas, eternal, hath assumed immortal being.",जूर्यत्स्वग्निरजरो वनेष्वत्रा दधे अमृतं जातवेदाः,3-23-1,niḥ-mathitaḥ | su-dhitaḥ | ā | sadha-sthe | yuvā | kaviḥ | adhvarasya | pra-netā || jūryat-su | agniḥ | ajaraḥ | vaneṣu | atra | dadhe | amr̥tam | jāta-vedāḥ ||3.23.1||
3,23,2,a,3-23-2-A,amanthiṣṭām bhāratā revad agniṁ devaśravā devavātaḥ sudakṣam,"Both Bharatas, Devasravas, Devavata, have strongly rubbed to life effectual Agni.",अमन्थिष्टां भारता रेवदग्निं देवश्रवा देववातः सुदक्षम्,3-23-2,amanthiṣṭām | bhāratā | revat | agnim | deva-śravāḥ | deva-vātaḥ | su-dakṣam || agne | vi | paśya | br̥hatā | abhi | rāyā | iṣām | naḥ | netā | bhavatāt | anu | dyūn ||3.23.2||
3,23,2,b,3-23-2-B,agne vi paśya bṛhatābhi rāyeṣāṁ no netā bhavatād anu dyūn,"O Agni, look thou forth with ample riches: be, every day, bearer of food to feed us.",अग्ने वि पश्य बृहताभि रायेषां नो नेता भवतादनु द्यून्,3-23-2,amanthiṣṭām | bhāratā | revat | agnim | deva-śravāḥ | deva-vātaḥ | su-dakṣam || agne | vi | paśya | br̥hatā | abhi | rāyā | iṣām | naḥ | netā | bhavatāt | anu | dyūn ||3.23.2||
3,23,3,a,3-23-3-A,daśa kṣipaḥ pūrvyaṁ sīm ajījanan sujātam mātṛṣu priyam,"Him nobly born of old the fingers ten produced, him whom his Mothers counted dear.",दश क्षिपः पूर्व्यं सीमजीजनन्सुजातं मातृषु प्रियम्,3-23-3,daśa | kṣipaḥ | pūrvyam | sīm | ajījanan | su-jātam | mātr̥ṣu | priyam || agnim | stuhi | daiva-vātam | deva-śravaḥ | yaḥ | janānām | asat | vaśī ||3.23.3||
3,23,3,b,3-23-3-B,agniṁ stuhi daivavātaṁ devaśravo yo janānām asad vaśī,"Praise Devavata's Agni, thou Devasravas, him who shall be the people's Lord.",अग्निं स्तुहि दैववातं देवश्रवो यो जनानामसद्वशी,3-23-3,daśa | kṣipaḥ | pūrvyam | sīm | ajījanan | su-jātam | mātr̥ṣu | priyam || agnim | stuhi | daiva-vātam | deva-śravaḥ | yaḥ | janānām | asat | vaśī ||3.23.3||
3,23,4,a,3-23-4-A,ni tvā dadhe vara ā pṛthivyā iḻāyās pade sudinatve ahnām,"He set thee in the earth's most lovely station, in Ila's place, in days of fair bright weather.",नि त्वा दधे वर आ पृथिव्या इळायास्पदे सुदिनत्वे अह्नाम्,3-23-4,ni | tvā | dadhe | vare | ā | pr̥thivyāḥ | iḷāyāḥ | pade | sudina-tve | ahnām || dr̥ṣat-vatyām | mānuṣe | āpayāyām | sarasvatyām | revat | agne | didīhi ||3.23.4||
3,23,4,b,3-23-4-B,dṛṣadvatyām mānuṣa āpayāyāṁ sarasvatyāṁ revad agne didīhi,"On man, on Apaya, Agni! on the rivers Drsadvati, Sarasvati, shine richly.",दृषद्वत्यां मानुष आपयायां सरस्वत्यां रेवदग्ने दिदीहि,3-23-4,ni | tvā | dadhe | vare | ā | pr̥thivyāḥ | iḷāyāḥ | pade | sudina-tve | ahnām || dr̥ṣat-vatyām | mānuṣe | āpayāyām | sarasvatyām | revat | agne | didīhi ||3.23.4||
3,23,5,a,3-23-5-A,iḻām agne purudaṁsaṁ saniṁ goḥ śaśvattamaṁ havamānāya sādha,"Agni, as holy food to thine invoker give wealth in cattle, lasting, rich in marvels.",इळामग्ने पुरुदंसं सनिं गोः शश्वत्तमं हवमानाय साध,3-23-5,iḷām | agne | puru-daṁsam | sanim | goḥ | śaśvat-tamam | havamānāya | sādha || syāt | naḥ | sūnuḥ | tanayaḥ | vijā-vā | agne | sā | te | su-matiḥ | bhūtu | asme iti ||3.23.5||
3,23,5,b,3-23-5-B,syān naḥ sūnus tanayo vijāvāgne sā te sumatir bhūtv asme,"To us be born a son and spreading offspring Agni, be this thy gracious will to us-ward",स्यान्नः सूनुस्तनयो विजावाग्ने सा ते सुमतिर्भूत्वस्मे,3-23-5,iḷām | agne | puru-daṁsam | sanim | goḥ | śaśvat-tamam | havamānāya | sādha || syāt | naḥ | sūnuḥ | tanayaḥ | vijā-vā | agne | sā | te | su-matiḥ | bhūtu | asme iti ||3.23.5||
3,24,1,a,3-24-1-A,agne sahasva pṛtanā abhimātīr apāsya,"AGNI, subdue opposing bands, and drive our enemies away.",अग्ने सहस्व पृतना अभिमातीरपास्य,3-24-1,agne | sahasva | pr̥tanāḥ | abhi-mātīḥ | apa | asya || dustaraḥ | taran | arātīḥ | varcaḥ | dhāḥ | yajña-vāhase ||3.24.1||
3,24,1,b,3-24-1-B,duṣṭaras tarann arātīr varco dhā yajñavāhase,"Invincible, slay godless foes: give splendour to the worshipper.",दुष्टरस्तरन्नरातीर्वर्चो धा यज्ञवाहसे,3-24-1,agne | sahasva | pr̥tanāḥ | abhi-mātīḥ | apa | asya || dustaraḥ | taran | arātīḥ | varcaḥ | dhāḥ | yajña-vāhase ||3.24.1||
3,24,2,a,3-24-2-A,agna iḻā sam idhyase vītihotro amartyaḥ,"Lit with libation, Agni, thou, deathless, who callest Gods to feast,",अग्न इळा समिध्यसे वीतिहोत्रो अमर्त्यः,3-24-2,agne | iḷā | sam | idhyase | vīti-hotraḥ | amartyaḥ || juṣasva | su | naḥ | adhvaram ||3.24.2||
3,24,2,b,3-24-2-B,juṣasva sū no adhvaram,Accept our sacrifice with joy.,जुषस्व सू नो अध्वरम्,3-24-2,agne | iḷā | sam | idhyase | vīti-hotraḥ | amartyaḥ || juṣasva | su | naḥ | adhvaram ||3.24.2||
3,24,3,a,3-24-3-A,agne dyumnena jāgṛve sahasaḥ sūnav āhuta,"With splendour, Agni, Son of Strength, thou who art worshipped, wakeful One.",अग्ने द्युम्नेन जागृवे सहसः सूनवाहुत,3-24-3,agne | dyumnena | jāgr̥ve | sahasaḥ | sūno iti | ā-huta || ā | idam | barhiḥ | sadaḥ | mama ||3.24.3||
3,24,3,b,3-24-3-B,edam barhiḥ sado mama,Seat thee on this my sacred grass.,एदं बर्हिः सदो मम,3-24-3,agne | dyumnena | jāgr̥ve | sahasaḥ | sūno iti | ā-huta || ā | idam | barhiḥ | sadaḥ | mama ||3.24.3||
3,24,4,a,3-24-4-A,agne viśvebhir agnibhir devebhir mahayā giraḥ,"With all thy fires, with all the Gods, Agni, exalt the songs we sing.",अग्ने विश्वेभिरग्निभिर्देवेभिर्महया गिरः,3-24-4,agne | viśvebhiḥ | agni-bhiḥ | devebhiḥ | mahaya | giraḥ || yajñeṣu | ye | ūm̐ iti | cāyavaḥ ||3.24.4||
3,24,4,b,3-24-4-B,yajñeṣu ya u cāyavaḥ,And living men in holy rites.,यज्ञेषु य उ चायवः,3-24-4,agne | viśvebhiḥ | agni-bhiḥ | devebhiḥ | mahaya | giraḥ || yajñeṣu | ye | ūm̐ iti | cāyavaḥ ||3.24.4||
3,24,5,a,3-24-5-A,agne dā dāśuṣe rayiṁ vīravantam parīṇasam,"Grant, Agni, to the worshipper wealth rich in heroes, plenteous store,",अग्ने दा दाशुषे रयिं वीरवन्तं परीणसम्,3-24-5,agne | dāḥ | dāśuṣe | rayim | vīra-vantam | parīṇasam || śiśīhi | naḥ | sūnu-mataḥ ||3.24.5||
3,24,5,b,3-24-5-B,śiśīhi naḥ sūnumataḥ,Make thou us rich with many sons.,शिशीहि नः सूनुमतः,3-24-5,agne | dāḥ | dāśuṣe | rayim | vīra-vantam | parīṇasam || śiśīhi | naḥ | sūnu-mataḥ ||3.24.5||
3,25,1,a,3-25-1-A,agne divaḥ sūnur asi pracetās tanā pṛthivyā uta viśvavedāḥ,"THOU art the sapient Son of Dyaus, O Agni, yes and the Child of Earth, who knowest all things.",अग्ने दिवः सूनुरसि प्रचेतास्तना पृथिव्या उत विश्ववेदाः,3-25-1,agne | divaḥ | sūnuḥ | asi | pra-cetāḥ | tanā | pr̥thivyāḥ | uta | viśva-vedāḥ || r̥dhak | devān | iha | yaja | cikitvaḥ ||3.25.1||
3,25,1,b,3-25-1-B,ṛdhag devām̐ iha yajā cikitvaḥ,"Bring the Gods specially, thou Sage, for worship.",ऋधग्देवाँ इह यजा चिकित्वः,3-25-1,agne | divaḥ | sūnuḥ | asi | pra-cetāḥ | tanā | pr̥thivyāḥ | uta | viśva-vedāḥ || r̥dhak | devān | iha | yaja | cikitvaḥ ||3.25.1||
3,25,2,a,3-25-2-A,agniḥ sanoti vīryāṇi vidvān sanoti vājam amṛtāya bhūṣan,"Agni the wise bestows the might of heroes grants strengthening food, preparing it for nectar.",अग्निः सनोति वीर्याणि विद्वान्सनोति वाजममृताय भूषन्,3-25-2,agniḥ | sanoti | vīryāṇi | vidvān | sanoti | vājam | amr̥tāya | bhūṣan || saḥ | naḥ | devān | ā | iha | vaha | purukṣo iti puru-kṣo ||3.25.2||
3,25,2,b,3-25-2-B,sa no devām̐ eha vahā purukṣo,Thou who art rich in food bring the Gods hither.,स नो देवाँ एह वहा पुरुक्षो,3-25-2,agniḥ | sanoti | vīryāṇi | vidvān | sanoti | vājam | amr̥tāya | bhūṣan || saḥ | naḥ | devān | ā | iha | vaha | purukṣo iti puru-kṣo ||3.25.2||
3,25,3,a,3-25-3-A,agnir dyāvāpṛthivī viśvajanye ā bhāti devī amṛte amūraḥ,"Agni, infallible, lights Earth and Heaven, immortal Goddesses gracious to all men,-",अग्निर्द्यावापृथिवी विश्वजन्ये आ भाति देवी अमृते अमूरः,3-25-3,agniḥ | dyāvāpr̥thivī iti | viśvajanye iti viśva-janye | ā | bhāti | devī iti | amr̥te iti | amūraḥ || kṣayan | vājaiḥ | puru-candraḥ | namaḥ-bhiḥ ||3.25.3||
3,25,3,b,3-25-3-B,kṣayan vājaiḥ puruścandro namobhiḥ,"Lord through his strength, splendid through adorations.",क्षयन्वाजैः पुरुश्चन्द्रो नमोभिः,3-25-3,agniḥ | dyāvāpr̥thivī iti | viśvajanye iti viśva-janye | ā | bhāti | devī iti | amr̥te iti | amūraḥ || kṣayan | vājaiḥ | puru-candraḥ | namaḥ-bhiḥ ||3.25.3||
3,25,4,a,3-25-4-A,agna indraś ca dāśuṣo duroṇe sutāvato yajñam ihopa yātam,"Come to the sacrifice, Agni and Indra come to the offerer's house who hath the Soma.",अग्न इन्द्रश्च दाशुषो दुरोणे सुतावतो यज्ञमिहोप यातम्,3-25-4,agne | indraḥ | ca | dāśuṣaḥ | duroṇe | suta-vataḥ | yajñam | iha | upa | yātam || amardhantā | soma-peyāya | devā ||3.25.4||
3,25,4,b,3-25-4-B,amardhantā somapeyāya devā,"Come, friendly-minded, Gods, to drink the Soma.",अमर्धन्ता सोमपेयाय देवा,3-25-4,agne | indraḥ | ca | dāśuṣaḥ | duroṇe | suta-vataḥ | yajñam | iha | upa | yātam || amardhantā | soma-peyāya | devā ||3.25.4||
3,25,5,a,3-25-5-A,agne apāṁ sam idhyase duroṇe nityaḥ sūno sahaso jātavedaḥ,"In the floods' home art thou enkindled, Agni, O Jatavedas, Son of Strength, eternal,",अग्ने अपां समिध्यसे दुरोणे नित्यः सूनो सहसो जातवेदः,3-25-5,agne | apām | sam | idhyase | duroṇe | nityaḥ | sūno iti | sahasaḥ | jāta-vedaḥ || sadha-sthāni | mahayamānaḥ | ūtī ||3.25.5||
3,25,5,b,3-25-5-B,sadhasthāni mahayamāna ūtī,Exalting with thine help the gatheringplaces.,सधस्थानि महयमान ऊती,3-25-5,agne | apām | sam | idhyase | duroṇe | nityaḥ | sūno iti | sahasaḥ | jāta-vedaḥ || sadha-sthāni | mahayamānaḥ | ūtī ||3.25.5||
3,26,1,a,3-26-1-A,vaiśvānaram manasāgniṁ nicāyyā haviṣmanto anuṣatyaṁ svarvidam,"REVERING in our heart Agni Vaisvanara, the finder of the light, whose promises are true,",वैश्वानरं मनसाग्निं निचाय्या हविष्मन्तो अनुषत्यं स्वर्विदम्,3-26-1,vaiśvānaram | manasā | agnim | ni-cāyya | haviṣmantaḥ | anu-satyam | svaḥ-vidam || su-dānum | devam | rathiram | vasu-yavaḥ | gīḥ-bhiḥ | raṇvam | kuśikāsaḥ | havāmahe ||3.26.1||
