maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha
6,18,15,b,6-18-15-B,kṛṣvā kṛtno akṛtaṁ yat te asty ukthaṁ navīyo janayasva yajñaiḥ,"Do what thou ne'er hast done, O Mighty Worker: beget a new hymn at thy sacrifices.",कृष्वा कृत्नो अकृतं यत्ते अस्त्युक्थं नवीयो जनयस्व यज्ञैः ,6-18-15,anu | dyāvāpr̥thivī iti | tat | te | ojaḥ | amartyāḥ | jihate | indra | devāḥ || kr̥ṣva | kr̥tno iti | akr̥tam | yat | te | asti | uktham | navīyaḥ | janayasva | yajñaiḥ ||6.18.15||
6,19,1,a,6-19-1-A,mahām̐ indro nṛvad ā carṣaṇiprā uta dvibarhā aminaḥ sahobhiḥ,"GREAT, hero-like controlling men is Indra, unwasting in his powers, doubled in vastness.",महाँ इन्द्रो नृवदा चर्षणिप्रा उत द्विबर्हा अमिनः सहोभिः,6-19-1,mahān | indraḥ | nr̥-vat | ā | carṣaṇi-prāḥ | uta | dvi-barhāḥ | aminaḥ | sahaḥ-bhiḥ || asmadryak | vavr̥dhe | vīryāya | uruḥ | pr̥thuḥ | su-kr̥taḥ | kartr̥-bhiḥ | bhūt ||6.19.1||
6,19,1,b,6-19-1-B,asmadryag vāvṛdhe vīryāyoruḥ pṛthuḥ sukṛtaḥ kartṛbhir bhūt,"He, turned to us, hath grown to hero vigour: broad, wide, he hath been decked by those who serve him.",अस्मद्र्यग्वावृधे वीर्यायोरुः पृथुः सुकृतः कर्तृभिर्भूत् ,6-19-1,mahān | indraḥ | nr̥-vat | ā | carṣaṇi-prāḥ | uta | dvi-barhāḥ | aminaḥ | sahaḥ-bhiḥ || asmadryak | vavr̥dhe | vīryāya | uruḥ | pr̥thuḥ | su-kr̥taḥ | kartr̥-bhiḥ | bhūt ||6.19.1||
6,19,2,a,6-19-2-A,indram eva dhiṣaṇā sātaye dhād bṛhantam ṛṣvam ajaraṁ yuvānam,"The bowl made Indra swift to gather booty, the High, the Lofty, Youthful, Undecaying,",इन्द्रमेव धिषणा सातये धाद्बृहन्तमृष्वमजरं युवानम्,6-19-2,indram | eva | dhiṣaṇā | sātaye | dhāt | br̥hantam | r̥ṣvam | ajaram | yuvānam || aṣāḷhena | śavasā | śūśu-vāṁsam | sadyaḥ | cit | yaḥ | vavr̥dhe | asāmi ||6.19.2||
6,19,2,b,6-19-2-B,aṣāḻhena śavasā śūśuvāṁsaṁ sadyaś cid yo vāvṛdhe asāmi,"Him who hath waxed by strength which none may conquer, and even at once grown to complete perfection.",अषाळ्हेन शवसा शूशुवांसं सद्यश्चिद्यो वावृधे असामि ,6-19-2,indram | eva | dhiṣaṇā | sātaye | dhāt | br̥hantam | r̥ṣvam | ajaram | yuvānam || aṣāḷhena | śavasā | śūśu-vāṁsam | sadyaḥ | cit | yaḥ | vavr̥dhe | asāmi ||6.19.2||
6,19,3,a,6-19-3-A,pṛthū karasnā bahulā gabhastī asmadryak sam mimīhi śravāṁsi,"Stretch out those hands of thine, extend to us-ward thy wide capacious arms, and grant us glory.",पृथू करस्ना बहुला गभस्ती अस्मद्र्यक्सं मिमीहि श्रवांसि,6-19-3,pr̥thū iti | karasnā | bahulā | gabhastī iti | asmadryak | sam | mimīhi | śravāṁsi || yūthā-iva | paśvaḥ | paśu-pāḥ | damūnāḥ | asmān | indra | abhi | ā | vavr̥tsva | ājau ||6.19.3||
6,19,3,b,6-19-3-B,yūtheva paśvaḥ paśupā damūnā asmām̐ indrābhy ā vavṛtsvājau,"Like as the household herdsman guards the cattle, so move thou round about us in the combat.",यूथेव पश्वः पशुपा दमूना अस्माँ इन्द्राभ्या ववृत्स्वाजौ ,6-19-3,pr̥thū iti | karasnā | bahulā | gabhastī iti | asmadryak | sam | mimīhi | śravāṁsi || yūthā-iva | paśvaḥ | paśu-pāḥ | damūnāḥ | asmān | indra | abhi | ā | vavr̥tsva | ājau ||6.19.3||
6,19,4,a,6-19-4-A,taṁ va indraṁ catinam asya śākair iha nūnaṁ vājayanto huvema,"Now, fain for strength, let us invite your Indra hither, who lieth hidden with his Heroes,-",तं व इन्द्रं चतिनमस्य शाकैरिह नूनं वाजयन्तो हुवेम,6-19-4,tam | vaḥ | indram | catinam | asya | śākaiḥ | iha | nūnam | vāja-yantaḥ | huvema || yathā | cit | pūrve | jaritāraḥ | āsuḥ | anedyāḥ | anavadyāḥ | ariṣṭāḥ ||6.19.4||
6,19,4,b,6-19-4-B,yathā cit pūrve jaritāra āsur anedyā anavadyā ariṣṭāḥ,"Free from all blame, without reproach, uninjured, e'en as were those who sang, of old, his praises.",यथा चित्पूर्वे जरितार आसुरनेद्या अनवद्या अरिष्टाः ,6-19-4,tam | vaḥ | indram | catinam | asya | śākaiḥ | iha | nūnam | vāja-yantaḥ | huvema || yathā | cit | pūrve | jaritāraḥ | āsuḥ | anedyāḥ | anavadyāḥ | ariṣṭāḥ ||6.19.4||
6,19,5,a,6-19-5-A,dhṛtavrato dhanadāḥ somavṛddhaḥ sa hi vāmasya vasunaḥ purukṣuḥ,"With steadfast laws, wealth-giver, strong through Soma, he hath much fair and precious food to feed us.",धृतव्रतो धनदाः सोमवृद्धः स हि वामस्य वसुनः पुरुक्षुः,6-19-5,dhr̥ta-vrataḥ | dhana-dāḥ | soma-vr̥ddhaḥ | saḥ | hi | vāmasya | vasunaḥ | puru-kṣuḥ || sam | jagmire | pathyāḥ | rāyaḥ | asmin | samudre | na | sindhavaḥ | yādamānāḥ ||6.19.5||
6,19,5,b,6-19-5-B,saṁ jagmire pathyā rāyo asmin samudre na sindhavo yādamānāḥ,"In him unite all paths that lead to riches, like rivers that commingle with the ocean.",सं जग्मिरे पथ्या रायो अस्मिन्समुद्रे न सिन्धवो यादमानाः ,6-19-5,dhr̥ta-vrataḥ | dhana-dāḥ | soma-vr̥ddhaḥ | saḥ | hi | vāmasya | vasunaḥ | puru-kṣuḥ || sam | jagmire | pathyāḥ | rāyaḥ | asmin | samudre | na | sindhavaḥ | yādamānāḥ ||6.19.5||
6,19,6,a,6-19-6-A,śaviṣṭhaṁ na ā bhara śūra śava ojiṣṭham ojo abhibhūta ugram,"Bring unto us the mightiest might, O Hero, strong and most potent force, thou great Subduer!",शविष्ठं न आ भर शूर शव ओजिष्ठमोजो अभिभूत उग्रम्,6-19-6,śaviṣṭham | naḥ | ā | bhara | śūra | śavaḥ | ojiṣṭham | ojaḥ | abhi-bhūte | ugram || viśvā | dyumnā | vr̥ṣṇyā | mānuṣāṇām | asmabhyam | dāḥ | hari-vaḥ | mādayadhyai ||6.19.6||
6,19,6,b,6-19-6-B,viśvā dyumnā vṛṣṇyā mānuṣāṇām asmabhyaṁ dā harivo mādayadhyai,"All splendid vigorous powers of men vouchsafe us, Lord of Bay Steeds, that they may make us joyful.",विश्वा द्युम्ना वृष्ण्या मानुषाणामस्मभ्यं दा हरिवो मादयध्यै ,6-19-6,śaviṣṭham | naḥ | ā | bhara | śūra | śavaḥ | ojiṣṭham | ojaḥ | abhi-bhūte | ugram || viśvā | dyumnā | vr̥ṣṇyā | mānuṣāṇām | asmabhyam | dāḥ | hari-vaḥ | mādayadhyai ||6.19.6||
6,19,7,a,6-19-7-A,yas te madaḥ pṛtanāṣāḻ amṛdhra indra taṁ na ā bhara śūśuvāṁsam,"Bring us, grown mighty in its strength, O Indra, thy friendly rapturous joy that wins the battle,",यस्ते मदः पृतनाषाळमृध्र इन्द्र तं न आ भर शूशुवांसम्,6-19-7,yaḥ | te | madaḥ | pr̥tanāṣāṭ | amr̥dhraḥ | indra | tam | naḥ | ā | bhara | śūśu-vāṁsam || yena | tokasya | tanayasya | sātau | maṁsīmahi | jigīvāṁsaḥ | tvā-ūtāḥ ||6.19.7||
6,19,7,b,6-19-7-B,yena tokasya tanayasya sātau maṁsīmahi jigīvāṁsas tvotāḥ,"Wherewith by thee assisted and triumphant, we may laud thee in gaining seed and offspring.",येन तोकस्य तनयस्य सातौ मंसीमहि जिगीवांसस्त्वोताः ,6-19-7,yaḥ | te | madaḥ | pr̥tanāṣāṭ | amr̥dhraḥ | indra | tam | naḥ | ā | bhara | śūśu-vāṁsam || yena | tokasya | tanayasya | sātau | maṁsīmahi | jigīvāṁsaḥ | tvā-ūtāḥ ||6.19.7||
6,19,8,a,6-19-8-A,ā no bhara vṛṣaṇaṁ śuṣmam indra dhanaspṛtaṁ śūśuvāṁsaṁ sudakṣam,"Indra, bestow on us the power heroic skilled and exceeding strong, that wins the booty,",आ नो भर वृषणं शुष्ममिन्द्र धनस्पृतं शूशुवांसं सुदक्षम्,6-19-8,ā | naḥ | bhara | vr̥ṣaṇam | śuṣmam | indra | dhana-spr̥tam | śūśu-vāṁsam | su-dakṣam || yena | vaṁsāma | pr̥tanāsu | śatrūn | tava | ūti-bhiḥ | uta | jāmīn | ajāmīn ||6.19.8||
6,19,8,b,6-19-8-B,yena vaṁsāma pṛtanāsu śatrūn tavotibhir uta jāmīm̐r ajāmīn,"Wherewith, by thine assistance, we may conquer our foes in battle, be they kin or stranger.",येन वंसाम पृतनासु शत्रून्तवोतिभिरुत जामीँरजामीन् ,6-19-8,ā | naḥ | bhara | vr̥ṣaṇam | śuṣmam | indra | dhana-spr̥tam | śūśu-vāṁsam | su-dakṣam || yena | vaṁsāma | pr̥tanāsu | śatrūn | tava | ūti-bhiḥ | uta | jāmīn | ajāmīn ||6.19.8||
6,19,9,a,6-19-9-A,ā te śuṣmo vṛṣabha etu paścād ottarād adharād ā purastāt,"Let thine heroic strength come from behind us, before us, from above us or below us.",आ ते शुष्मो वृषभ एतु पश्चादोत्तरादधरादा पुरस्तात्,6-19-9,ā | te | śuṣmaḥ | vr̥ṣabhaḥ | etu | paścāt | ā | uttarāt | adharāt | ā | purastāt || ā | viśvataḥ | abhi | sam | etu | arvāṅ | indra | dyumnam | svaḥ-vat | dhehi | asme iti ||6.19.9||
6,19,9,b,6-19-9-B,ā viśvato abhi sam etv arvāṅ indra dyumnaṁ svarvad dhehy asme,"From every side may it approach us, Indra. Give us the glory of the realm of splendour.",आ विश्वतो अभि समेत्वर्वाङिन्द्र द्युम्नं स्वर्वद्धेह्यस्मे ,6-19-9,ā | te | śuṣmaḥ | vr̥ṣabhaḥ | etu | paścāt | ā | uttarāt | adharāt | ā | purastāt || ā | viśvataḥ | abhi | sam | etu | arvāṅ | indra | dyumnam | svaḥ-vat | dhehi | asme iti ||6.19.9||
6,19,10,a,6-19-10-A,nṛvat ta indra nṛtamābhir ūtī vaṁsīmahi vāmaṁ śromatebhiḥ,"With most heroic aid from thee, like heroes Indra, may we win wealth by deeds glory.",नृवत्त इन्द्र नृतमाभिरूती वंसीमहि वामं श्रोमतेभिः,6-19-10,nr̥-vat | te | indra | nr̥-tamābhiḥ | ūtī | vaṁsīmahi | vāmam | śromatebhiḥ || īkṣe | hi | vasvaḥ | ubhayasya | rājan | dhāḥ | ratnam | mahi | sthūram | br̥hantam ||6.19.10||
6,19,10,b,6-19-10-B,īkṣe hi vasva ubhayasya rājan dhā ratnam mahi sthūram bṛhantam,"Thou, King, art Lord of earthly, heavenly treasure: vouchsafe us riches vast, sublime, and lasting.",ईक्षे हि वस्व उभयस्य राजन्धा रत्नं महि स्थूरं बृहन्तम् ,6-19-10,nr̥-vat | te | indra | nr̥-tamābhiḥ | ūtī | vaṁsīmahi | vāmam | śromatebhiḥ || īkṣe | hi | vasvaḥ | ubhayasya | rājan | dhāḥ | ratnam | mahi | sthūram | br̥hantam ||6.19.10||
6,19,11,a,6-19-11-A,marutvantaṁ vṛṣabhaṁ vāvṛdhānam akavāriṁ divyaṁ śāsam indram,"The Bull, whose strength hath waxed, whom Maruts follow, free-giving Indra, the Celestial Ruler,",मरुत्वन्तं वृषभं वावृधानमकवारिं दिव्यं शासमिन्द्रम्,6-19-11,marutvantam | vr̥ṣabham | vavr̥dhānam | akava-arim | divyam | śāsam | indram || viśva-saham | avase | nūtanāya | ugram | sahaḥ-dām | iha | tam | huvema ||6.19.11||
6,19,11,b,6-19-11-B,viśvāsāham avase nūtanāyograṁ sahodām iha taṁ huvema,"Mighty, all-conquering, the victory-giver, him let us call to grant us new protection.",विश्वासाहमवसे नूतनायोग्रं सहोदामिह तं हुवेम ,6-19-11,marutvantam | vr̥ṣabham | vavr̥dhānam | akava-arim | divyam | śāsam | indram || viśva-saham | avase | nūtanāya | ugram | sahaḥ-dām | iha | tam | huvema ||6.19.11||
6,19,12,a,6-19-12-A,janaṁ vajrin mahi cin manyamānam ebhyo nṛbhyo randhayā yeṣv asmi,"Give up the people who are high and haughty to these men and to me, O Thunder-wielder!",जनं वज्रिन्महि चिन्मन्यमानमेभ्यो नृभ्यो रन्धया येष्वस्मि,6-19-12,janam | vajrin | mahi | cit | manyamānam | ebhyaḥ | nr̥-bhyaḥ | randhaya | yeṣu | asmi || adha | hi | tvā | pr̥thivyām | śūra-sātau | havāmahe | tanaye | goṣu | ap-su ||6.19.12||
6,19,12,b,6-19-12-B,adhā hi tvā pṛthivyāṁ śūrasātau havāmahe tanaye goṣv apsu,"Therefore upon the earth do we invoke thee, where heroes win, for sons and kine and waters.",अधा हि त्वा पृथिव्यां शूरसातौ हवामहे तनये गोष्वप्सु ,6-19-12,janam | vajrin | mahi | cit | manyamānam | ebhyaḥ | nr̥-bhyaḥ | randhaya | yeṣu | asmi || adha | hi | tvā | pr̥thivyām | śūra-sātau | havāmahe | tanaye | goṣu | ap-su ||6.19.12||
6,19,13,a,6-19-13-A,vayaṁ ta ebhiḥ puruhūta sakhyaiḥ śatroḥ-śatror uttara it syāma,"Through these thy friendships, God invoked of many! may we be victors over every foeman.",वयं त एभिः पुरुहूत सख्यैः शत्रोःशत्रोरुत्तर इत्स्याम,6-19-13,vayam | te | ebhiḥ | puru-hūta | sakhyaiḥ | śatroḥ-śatroḥ | ut-tare | it | syāma || ghnantaḥ | vr̥trāṇi | ubhayāni | śūra | rāyā | madema | br̥hatā | tvā-ūtāḥ ||6.19.13||
6,19,13,b,6-19-13-B,ghnanto vṛtrāṇy ubhayāni śūra rāyā madema bṛhatā tvotāḥ,"Slaying both kinds of foe, may we, O Hero, be happy, helped by thee, with ample riches.",घ्नन्तो वृत्राण्युभयानि शूर राया मदेम बृहता त्वोताः ,6-19-13,vayam | te | ebhiḥ | puru-hūta | sakhyaiḥ | śatroḥ-śatroḥ | ut-tare | it | syāma || ghnantaḥ | vr̥trāṇi | ubhayāni | śūra | rāyā | madema | br̥hatā | tvā-ūtāḥ ||6.19.13||
6,20,1,a,6-20-1-A,dyaur na ya indrābhi bhūmāryas tasthau rayiḥ śavasā pṛtsu janān,"GIVE us wealth, Indra, that with might, as heaven o'ertops the earth, o'ercomes our foes in battle",द्यौर्न य इन्द्राभि भूमार्यस्तस्थौ रयिः शवसा पृत्सु जनान्,6-20-1,dyauḥ | na | yaḥ | indra | abhi | bhūma | aryaḥ | tasthau | rayiḥ | śavasā | pr̥t-su | janān || tam | naḥ | sahasra-bharam | urvarā-sām | daddhi | sūno iti | sahasaḥ | vr̥tra-turam ||6.20.1||
6,20,1,b,6-20-1-B,taṁ naḥ sahasrabharam urvarāsāṁ daddhi sūno sahaso vṛtraturam,"Wealth that brings thousands and that wins the corn-lands, wealth, Son of Strength! that vanquishes the",तं नः सहस्रभरमुर्वरासां दद्धि सूनो सहसो वृत्रतुरम् ,6-20-1,dyauḥ | na | yaḥ | indra | abhi | bhūma | aryaḥ | tasthau | rayiḥ | śavasā | pr̥t-su | janān || tam | naḥ | sahasra-bharam | urvarā-sām | daddhi | sūno iti | sahasaḥ | vr̥tra-turam ||6.20.1||
6,20,2,a,6-20-2-A,divo na tubhyam anv indra satrāsuryaṁ devebhir dhāyi viśvam,"Even as the power of Dyaus, to thee, O Indra, all Asura sway was by the Gods entrusted,",दिवो न तुभ्यमन्विन्द्र सत्रासुर्यं देवेभिर्धायि विश्वम्,6-20-2,divaḥ | na | tubhyam | anu | indra | satrā | asuryam | devebhiḥ | dhāyi | viśvam || ahim | yat | vr̥tram | apaḥ | vavri-vāṁsam | han | r̥jīṣin | viṣṇunā | sacānaḥ ||6.20.2||
6,20,2,b,6-20-2-B,ahiṁ yad vṛtram apo vavrivāṁsaṁ hann ṛjīṣin viṣṇunā sacānaḥ,"When thou, Impetuous! leagued with Visnu, slewest Vrtra the Dragon who enclosed the waters.",अहिं यद्वृत्रमपो वव्रिवांसं हन्नृजीषिन्विष्णुना सचानः ,6-20-2,divaḥ | na | tubhyam | anu | indra | satrā | asuryam | devebhiḥ | dhāyi | viśvam || ahim | yat | vr̥tram | apaḥ | vavri-vāṁsam | han | r̥jīṣin | viṣṇunā | sacānaḥ ||6.20.2||
6,20,3,a,6-20-3-A,tūrvann ojīyān tavasas tavīyān kṛtabrahmendro vṛddhamahāḥ,"Indra, Strong, Victor, Mightier than the mighty, addressed with prayer and perfect in his splendour,",तूर्वन्नोजीयान्तवसस्तवीयान्कृतब्रह्मेन्द्रो वृद्धमहाः,6-20-3,tūrvan | ojīyān | tavasaḥ | tavīyān | kr̥ta-brahmā | indraḥ | vr̥ddha-mahāḥ || rājā | abhavat | madhunaḥ | somyasya | viśvāsām | yat | purām | dartnum | āvat ||6.20.3||
6,20,3,b,6-20-3-B,rājābhavan madhunaḥ somyasya viśvāsāṁ yat purāṁ dartnum āvat,"Lord of the bolt that breaketh forts in pieces, became the King of the sweet juice of Soma..",राजाभवन्मधुनः सोम्यस्य विश्वासां यत्पुरां दर्त्नुमावत् ,6-20-3,tūrvan | ojīyān | tavasaḥ | tavīyān | kr̥ta-brahmā | indraḥ | vr̥ddha-mahāḥ || rājā | abhavat | madhunaḥ | somyasya | viśvāsām | yat | purām | dartnum | āvat ||6.20.3||
6,20,4,a,6-20-4-A,śatair apadran paṇaya indrātra daśoṇaye kavaye 'rkasātau,"There, Indra, while the light was won, the Panis fed, 'neath a hundred blows, for wise Dasoni,",शतैरपद्रन्पणय इन्द्रात्र दशोणये कवयेऽर्कसातौ,6-20-4,śataiḥ | apadran | paṇayaḥ | indra | atra | daśa-oṇaye | kavaye | arka-sātau || vadhaiḥ | śuṣṇasya | aśuṣasya | māyāḥ | pitvaḥ | na | arirecīt | kim | cana | pra ||6.20.4||
6,20,4,b,6-20-4-B,vadhaiḥ śuṣṇasyāśuṣasya māyāḥ pitvo nārirecīt kiṁ cana pra,And greedy Susna's magical devices nor left he any of their food remaining.,वधैः शुष्णस्याशुषस्य मायाः पित्वो नारिरेचीत्किं चन प्र ,6-20-4,śataiḥ | apadran | paṇayaḥ | indra | atra | daśa-oṇaye | kavaye | arka-sātau || vadhaiḥ | śuṣṇasya | aśuṣasya | māyāḥ | pitvaḥ | na | arirecīt | kim | cana | pra ||6.20.4||
6,20,5,a,6-20-5-A,maho druho apa viśvāyu dhāyi vajrasya yat patane pādi śuṣṇaḥ,"What time the thunder fell and Susna perished, all life's support from the great Druh was taken.",महो द्रुहो अप विश्वायु धायि वज्रस्य यत्पतने पादि शुष्णः,6-20-5,mahaḥ | druhaḥ | apa | viśva-āyu | dhāyi | vajrasya | yat | patane | pādi | śuṣṇaḥ || uru | saḥ | sa-ratham | sārathaye | kaḥ | indraḥ | kutsāya | sūryasya | sātau ||6.20.5||
6,20,5,b,6-20-5-B,uru ṣa sarathaṁ sārathaye kar indraḥ kutsāya sūryasya sātau,"Indra made room for his car-drivcr Kutsa who sate beside him, when he gained the sunlight.",उरु ष सरथं सारथये करिन्द्रः कुत्साय सूर्यस्य सातौ ,6-20-5,mahaḥ | druhaḥ | apa | viśva-āyu | dhāyi | vajrasya | yat | patane | pādi | śuṣṇaḥ || uru | saḥ | sa-ratham | sārathaye | kaḥ | indraḥ | kutsāya | sūryasya | sātau ||6.20.5||
6,20,6,a,6-20-6-A,pra śyeno na madiram aṁśum asmai śiro dāsasya namucer mathāyan,"As the Hawk rent for him the stalk that gladdens, he wrenched the head from Namuci the Dasa.",प्र श्येनो न मदिरमंशुमस्मै शिरो दासस्य नमुचेर्मथायन्,6-20-6,pra | śyenaḥ | na | madiram | aṁśum | asmai | śiraḥ | dāsasya | namuceḥ | mathāyan || pra | āvat | namīm | sāpyam | sasantam | pr̥ṇak | rāyā | sam | iṣā | sam | svasti ||6.20.6||
6,20,6,b,6-20-6-B,prāvan namīṁ sāpyaṁ sasantam pṛṇag rāyā sam iṣā saṁ svasti,"He guarded Nam, Sayya's son, in slumber, and sated him with food, success, and riches.",प्रावन्नमीं साप्यं ससन्तं पृणग्राया समिषा सं स्वस्ति ,6-20-6,pra | śyenaḥ | na | madiram | aṁśum | asmai | śiraḥ | dāsasya | namuceḥ | mathāyan || pra | āvat | namīm | sāpyam | sasantam | pr̥ṇak | rāyā | sam | iṣā | sam | svasti ||6.20.6||
6,20,7,a,6-20-7-A,vi pipror ahimāyasya dṛḻhāḥ puro vajriñ chavasā na dardaḥ,"Thou, thunder-armed, with thy great might hast shattered Pipru's strong forts who knew the wiles of serpe",वि पिप्रोरहिमायस्य दृळ्हाः पुरो वज्रिञ्छवसा न दर्दः,6-20-7,vi | piproḥ | ahi-māyasya | dr̥ḷhāḥ | puraḥ | vajrin | śavasā | na | dardariti dardaḥ || su-dāman | tat | rekṇaḥ | apra-mr̥ṣyam | r̥jiśvane | dātram | dāśuṣe | dāḥ ||6.20.7||
6,20,7,b,6-20-7-B,sudāman tad rekṇo apramṛṣyam ṛjiśvane dātraṁ dāśuṣe dāḥ,"Thou gavest to thy worshipper Rjisvan imperishable Wealth, O Bounteous Giver.",सुदामन्तद्रेक्णो अप्रमृष्यमृजिश्वने दात्रं दाशुषे दाः ,6-20-7,vi | piproḥ | ahi-māyasya | dr̥ḷhāḥ | puraḥ | vajrin | śavasā | na | dardariti dardaḥ || su-dāman | tat | rekṇaḥ | apra-mr̥ṣyam | r̥jiśvane | dātram | dāśuṣe | dāḥ ||6.20.7||
6,20,8,a,6-20-8-A,sa vetasuṁ daśamāyaṁ daśoṇiṁ tūtujim indraḥ svabhiṣṭisumnaḥ,"The crafty Vetasu, the swift Dasni, and Tugra speedily with all his servants,",स वेतसुं दशमायं दशोणिं तूतुजिमिन्द्रः स्वभिष्टिसुम्नः,6-20-8,saḥ | vetasum | daśa-māyam | daśa-oṇim | tūtujim | indraḥ | svabhiṣṭi-sumnaḥ || ā | tugram | śaśvat | ibham | dyotanāya | mātuḥ | na | sīm | upa | sr̥ja | iyadhyai ||6.20.8||
6,20,8,b,6-20-8-B,ā tugraṁ śaśvad ibhaṁ dyotanāya mātur na sīm upa sṛjā iyadhyai,"Hath Indra, gladdening with strong assistance, forced near as 'twere to glorify the Mother.",आ तुग्रं शश्वदिभं द्योतनाय मातुर्न सीमुप सृजा इयध्यै ,6-20-8,saḥ | vetasum | daśa-māyam | daśa-oṇim | tūtujim | indraḥ | svabhiṣṭi-sumnaḥ || ā | tugram | śaśvat | ibham | dyotanāya | mātuḥ | na | sīm | upa | sr̥ja | iyadhyai ||6.20.8||
6,20,9,a,6-20-9-A,sa īṁ spṛdho vanate apratīto bibhrad vajraṁ vṛtrahaṇaṁ gabhastau,"Resistless, with the hosts he battles, bearing in both his arms the Vrtra-slaying thunder.",स ईं स्पृधो वनते अप्रतीतो बिभ्रद्वज्रं वृत्रहणं गभस्तौ,6-20-9,saḥ | īm | spr̥dhaḥ | vanate | aprati-itaḥ | bibhrat | vajram | vr̥tra-hanam | gabhastau || tiṣṭhat | harī iti | adhi | astā-iva | garte | vacaḥ-yujā | vahataḥ | indram | r̥ṣvam ||6.20.9||
6,20,9,b,6-20-9-B,tiṣṭhad dharī adhy asteva garte vacoyujā vahata indram ṛṣvam,"He mounts his Bays, as the car-seat an archer: yoked at a word they bear the lofty Indra.",तिष्ठद्धरी अध्यस्तेव गर्ते वचोयुजा वहत इन्द्रमृष्वम् ,6-20-9,saḥ | īm | spr̥dhaḥ | vanate | aprati-itaḥ | bibhrat | vajram | vr̥tra-hanam | gabhastau || tiṣṭhat | harī iti | adhi | astā-iva | garte | vacaḥ-yujā | vahataḥ | indram | r̥ṣvam ||6.20.9||
6,20,10,a,6-20-10-A,sanema te 'vasā navya indra pra pūravaḥ stavanta enā yajñaiḥ,"May we, O Indra, gain by thy new favour: so Parus laud thee, with their sacrifices,",सनेम तेऽवसा नव्य इन्द्र प्र पूरवः स्तवन्त एना यज्ञैः,6-20-10,sanema | te | avasā | navyaḥ | indra | pra | pūravaḥ | stavante | enā | yajñaiḥ || sapta | yat | puraḥ | śarma | śāradīḥ | dart | han | dāsīḥ | puru-kutsāya | śikṣan ||6.20.10||
6,20,10,b,6-20-10-B,sapta yat puraḥ śarma śāradīr dard dhan dāsīḥ purukutsāya śikṣan,"That thou hast wrecked seven autumn forts, their shelter, slain Dasa tribes and aided Purukutsa.",सप्त यत्पुरः शर्म शारदीर्दर्द्धन्दासीः पुरुकुत्साय शिक्षन् ,6-20-10,sanema | te | avasā | navyaḥ | indra | pra | pūravaḥ | stavante | enā | yajñaiḥ || sapta | yat | puraḥ | śarma | śāradīḥ | dart | han | dāsīḥ | puru-kutsāya | śikṣan ||6.20.10||
6,20,11,a,6-20-11-A,tvaṁ vṛdha indra pūrvyo bhūr varivasyann uśane kāvyāya,"Favouring Usana the son of Kavi, thou wast his ancient strengthener, O Indra.",त्वं वृध इन्द्र पूर्व्यो भूर्वरिवस्यन्नुशने काव्याय,6-20-11,tvam | vr̥dhaḥ | indra | pūrvyaḥ | bhūḥ | varivasyan | uśane | kāvyāya || parā | nava-vāstvam | anu-deyam | mahe | pitre | dadātha | svam | napātam ||6.20.11||
6,20,11,b,6-20-11-B,parā navavāstvam anudeyam mahe pitre dadātha svaṁ napātam,"Thou gavest Navavastva. as a present, to the great father gavest back his grandson.",परा नववास्त्वमनुदेयं महे पित्रे ददाथ स्वं नपातम् ,6-20-11,tvam | vr̥dhaḥ | indra | pūrvyaḥ | bhūḥ | varivasyan | uśane | kāvyāya || parā | nava-vāstvam | anu-deyam | mahe | pitre | dadātha | svam | napātam ||6.20.11||
6,20,12,a,6-20-12-A,tvaṁ dhunir indra dhunimatīr ṛṇor apaḥ sīrā na sravantīḥ,"Thou, roaring Indra, drovest on the waters that made a roaring sound like rushing rivers,",त्वं धुनिरिन्द्र धुनिमतीरृणोरपः सीरा न स्रवन्तीः,6-20-12,tvam | dhuniḥ | indra | dhuni-matīḥ | r̥ṇoḥ | apaḥ | sīrāḥ | na | sravantīḥ || pra | yat | samudram | ati | śūra | parṣi | pāraya | turvaśam | yadum | svasti ||6.20.12||
6,20,12,b,6-20-12-B,pra yat samudram ati śūra parṣi pārayā turvaśaṁ yaduṁ svasti,"What time, O Hero, o'er the sea thou broughtest, in safety broughtest Turvasa and Yadu.",प्र यत्समुद्रमति शूर पर्षि पारया तुर्वशं यदुं स्वस्ति ,6-20-12,tvam | dhuniḥ | indra | dhuni-matīḥ | r̥ṇoḥ | apaḥ | sīrāḥ | na | sravantīḥ || pra | yat | samudram | ati | śūra | parṣi | pāraya | turvaśam | yadum | svasti ||6.20.12||
6,20,13,a,6-20-13-A,tava ha tyad indra viśvam ājau sasto dhunīcumurī yā ha siṣvap,"This Indra, was thy work in war: thou sentest Dhuni and Cumuri to sleep and slumber.",तव ह त्यदिन्द्र विश्वमाजौ सस्तो धुनीचुमुरी या ह सिष्वप्,6-20-13,tava | ha | tyat | indra | viśvam | ājau | sastaḥ | dhunīcumurī iti | yā | ha | sisvap || dīdayat | it | tubhyam | somebhiḥ | sunvan | dabhītiḥ | idhma-bhr̥tiḥ | pakthī | arkaiḥ ||6.20.13||
