maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha
8,23,1,a,8-23-1-A,īḻiṣvā hi pratīvyaṁ yajasva jātavedasam,"WORSHIP thou Jatavedas, pray to him who willingly accepts,",ईळिष्वा हि प्रतीव्यं यजस्व जातवेदसम्,8-23-1,īḷiṣva | hi | pratīvyam | yajasva | jāta-vedasam || cariṣṇu-dhūmam | agr̥bhīta-śociṣam ||8.23.1||
8,23,1,b,8-23-1-B,cariṣṇudhūmam agṛbhītaśociṣam,"Whose smoke wanders at will, and none may grasp his flame.",चरिष्णुधूममगृभीतशोचिषम् ,8-23-1,īḷiṣva | hi | pratīvyam | yajasva | jāta-vedasam || cariṣṇu-dhūmam | agr̥bhīta-śociṣam ||8.23.1||
8,23,2,a,8-23-2-A,dāmānaṁ viśvacarṣaṇe 'gniṁ viśvamano girā,"Thou, all men's friend, Visvamanas, exaltest Agni with thy song,",दामानं विश्वचर्षणेऽग्निं विश्वमनो गिरा,8-23-2,dāmānam | viśva-carṣaṇe | agnim | viśva-manaḥ | girā || uta | stuṣe | vi-spardhasaḥ | rathānām ||8.23.2||
8,23,2,b,8-23-2-B,uta stuṣe viṣpardhaso rathānām,"The Giver, and his flames with which no cars contend.",उत स्तुषे विष्पर्धसो रथानाम् ,8-23-2,dāmānam | viśva-carṣaṇe | agnim | viśva-manaḥ | girā || uta | stuṣe | vi-spardhasaḥ | rathānām ||8.23.2||
8,23,3,a,8-23-3-A,yeṣām ābādha ṛgmiya iṣaḥ pṛkṣaś ca nigrabhe,"Whose resolute assault, to win vigour and food, deserves our praise,-",येषामाबाध ऋग्मिय इषः पृक्षश्च निग्रभे,8-23-3,yeṣām | ā-bādhaḥ | r̥gmiyaḥ | iṣaḥ | pr̥kṣaḥ | ca | ni-grabhe || upa-vidā | vahniḥ | vindate | vasu ||8.23.3||
8,23,3,b,8-23-3-B,upavidā vahnir vindate vasu,Through whose discovering power the priest obtaineth wealth.,उपविदा वह्निर्विन्दते वसु ,8-23-3,yeṣām | ā-bādhaḥ | r̥gmiyaḥ | iṣaḥ | pr̥kṣaḥ | ca | ni-grabhe || upa-vidā | vahniḥ | vindate | vasu ||8.23.3||
8,23,4,a,8-23-4-A,ud asya śocir asthād dīdiyuṣo vy ajaram,"Up springs the imperishable flame, the flame of the Refulgent One",उदस्य शोचिरस्थाद्दीदियुषो व्यजरम्,8-23-4,ut | asya | śociḥ | asthāt | dīdiyuṣaḥ | vi | ajaram || tapuḥ-jambhasya | su-dyutaḥ | gaṇa-śriyaḥ ||8.23.4||
8,23,4,b,8-23-4-B,tapurjambhasya sudyuto gaṇaśriyaḥ,"Most bright, with glowing jaws and glory in his train.",तपुर्जम्भस्य सुद्युतो गणश्रियः ,8-23-4,ut | asya | śociḥ | asthāt | dīdiyuṣaḥ | vi | ajaram || tapuḥ-jambhasya | su-dyutaḥ | gaṇa-śriyaḥ ||8.23.4||
8,23,5,a,8-23-5-A,ud u tiṣṭha svadhvara stavāno devyā kṛpā,"Skilled in fair sacrifice, extolled, arise in Godlike loveliness,",उदु तिष्ठ स्वध्वर स्तवानो देव्या कृपा,8-23-5,ut | ūm̐ iti | tiṣṭha | su-adhvara | stavānaḥ | devyā | kr̥pā || abhi-khyā | bhāsā | br̥hatā | śuśukvaniḥ ||8.23.5||
8,23,5,b,8-23-5-B,abhikhyā bhāsā bṛhatā śuśukvaniḥ,"Shining with lofty splendour, with effulgent light.",अभिख्या भासा बृहता शुशुक्वनिः ,8-23-5,ut | ūm̐ iti | tiṣṭha | su-adhvara | stavānaḥ | devyā | kr̥pā || abhi-khyā | bhāsā | br̥hatā | śuśukvaniḥ ||8.23.5||
8,23,6,a,8-23-6-A,agne yāhi suśastibhir havyā juhvāna ānuṣak,"Called straight to our oblations, come, O Agni, through our eulogies,",अग्ने याहि सुशस्तिभिर्हव्या जुह्वान आनुषक्,8-23-6,agne | yāhi | suśasti-bhiḥ | havyā | juhvānaḥ | ānuṣak || yathā | dūtaḥ | babhūtha | havya-vāhanaḥ ||8.23.6||
8,23,6,b,8-23-6-B,yathā dūto babhūtha havyavāhanaḥ,As thou hast been our envoy bearing up our gifts.,यथा दूतो बभूथ हव्यवाहनः ,8-23-6,agne | yāhi | suśasti-bhiḥ | havyā | juhvānaḥ | ānuṣak || yathā | dūtaḥ | babhūtha | havya-vāhanaḥ ||8.23.6||
8,23,7,a,8-23-7-A,agniṁ vaḥ pūrvyaṁ huve hotāraṁ carṣaṇīnām,"I call your Agni, from of old Invoking Priest of living men:",अग्निं वः पूर्व्यं हुवे होतारं चर्षणीनाम्,8-23-7,agnim | vaḥ | pūrvyam | huve | hotāram | carṣaṇīnām || tam | ayā | vācā | gr̥ṇe | tam | ūm̐ iti | vaḥ | stuṣe ||8.23.7||
8,23,7,b,8-23-7-B,tam ayā vācā gṛṇe tam u vaḥ stuṣe,Him with this song I laud and magnify for you.,तमया वाचा गृणे तमु वः स्तुषे ,8-23-7,agnim | vaḥ | pūrvyam | huve | hotāram | carṣaṇīnām || tam | ayā | vācā | gr̥ṇe | tam | ūm̐ iti | vaḥ | stuṣe ||8.23.7||
8,23,8,a,8-23-8-A,yajñebhir adbhutakratuṁ yaṁ kṛpā sūdayanta it,"Whom, wondrous wise, they animate with solemn rites and his fair form,",यज्ञेभिरद्भुतक्रतुं यं कृपा सूदयन्त इत्,8-23-8,yajñebhiḥ | adbhuta-kratum | yam | kr̥pā | sūdayante | it || mitram | na | jane | su-dhitam | r̥ta-vani ||8.23.8||
8,23,8,b,8-23-8-B,mitraṁ na jane sudhitam ṛtāvani,Kind as a friend to men who keep the holy Law.,मित्रं न जने सुधितमृतावनि ,8-23-8,yajñebhiḥ | adbhuta-kratum | yam | kr̥pā | sūdayante | it || mitram | na | jane | su-dhitam | r̥ta-vani ||8.23.8||
8,23,9,a,8-23-9-A,ṛtāvānam ṛtāyavo yajñasya sādhanaṁ girā,"Him, true to Law, who perfecteth the sacrifice,. Law-loving ones!",ऋतावानमृतायवो यज्ञस्य साधनं गिरा,8-23-9,r̥ta-vānam | r̥ta-yavaḥ | yajñasya | sādhanam | girā || upo iti | enam | jujuṣuḥ | namasaḥ | pade ||8.23.9||
8,23,9,b,8-23-9-B,upo enaṁ jujuṣur namasas pade,Ye with your song have gratified in the place of prayer.,उपो एनं जुजुषुर्नमसस्पदे ,8-23-9,r̥ta-vānam | r̥ta-yavaḥ | yajñasya | sādhanam | girā || upo iti | enam | jujuṣuḥ | namasaḥ | pade ||8.23.9||
8,23,10,a,8-23-10-A,acchā no aṅgirastamaṁ yajñāso yantu saṁyataḥ,"May all our sacrifices go to him the truest Angiras,",अच्छा नो अङ्गिरस्तमं यज्ञासो यन्तु संयतः,8-23-10,accha | naḥ | aṅgiraḥ-tamam | yajñāsaḥ | yantu | sam-yataḥ || hotā | yaḥ | asti | vikṣu | ā | yaśaḥ-tamaḥ ||8.23.10||
8,23,10,b,8-23-10-B,hotā yo asti vikṣv ā yaśastamaḥ,Who is among mankind the most illustrious Priest.,होता यो अस्ति विक्ष्वा यशस्तमः ,8-23-10,accha | naḥ | aṅgiraḥ-tamam | yajñāsaḥ | yantu | sam-yataḥ || hotā | yaḥ | asti | vikṣu | ā | yaśaḥ-tamaḥ ||8.23.10||
8,23,11,a,8-23-11-A,agne tava tye ajarendhānāso bṛhad bhāḥ,"Imperishable Agni, thine are all these high enkindled lights,",अग्ने तव त्ये अजरेन्धानासो बृहद्भाः,8-23-11,agne | tava | tye | ajara | indhānāsaḥ | br̥hat | bhāḥ || aśvāḥ-iva | vr̥ṣaṇaḥ | taviṣī-yavaḥ ||8.23.11||
8,23,11,b,8-23-11-B,aśvā iva vṛṣaṇas taviṣīyavaḥ,Like horses and like stallions showing forth their strength.,अश्वा इव वृषणस्तविषीयवः ,8-23-11,agne | tava | tye | ajara | indhānāsaḥ | br̥hat | bhāḥ || aśvāḥ-iva | vr̥ṣaṇaḥ | taviṣī-yavaḥ ||8.23.11||
8,23,12,a,8-23-12-A,sa tvaṁ na ūrjām pate rayiṁ rāsva suvīryam,"So give us, Lord of Power and Might, riches combined with hero strength,",स त्वं न ऊर्जां पते रयिं रास्व सुवीर्यम्,8-23-12,saḥ | tvam | naḥ | ūrjām | pate | rayim | rāsva | su-vīryam || pra | ava | naḥ | toke | tanaye | samat-su | ā ||8.23.12||
8,23,12,b,8-23-12-B,prāva nas toke tanaye samatsv ā,And guard us with our sons and grand. sons in our frays.,प्राव नस्तोके तनये समत्स्वा ,8-23-12,saḥ | tvam | naḥ | ūrjām | pate | rayim | rāsva | su-vīryam || pra | ava | naḥ | toke | tanaye | samat-su | ā ||8.23.12||
8,23,13,a,8-23-13-A,yad vā u viśpatiḥ śitaḥ suprīto manuṣo viśi,"Soon as the eager Lord of men is friendly unto Manti's race,",यद्वा उ विश्पतिः शितः सुप्रीतो मनुषो विशि,8-23-13,yat | vai | ūm̐ iti | viśpatiḥ | śitaḥ | su-prītaḥ | manuṣaḥ | viśi || viśvā | it | agniḥ | prati | rakṣāṁsi | sedhati ||8.23.13||
8,23,13,b,8-23-13-B,viśved agniḥ prati rakṣāṁsi sedhati,Agni averteth from us all the demon host.,विश्वेदग्निः प्रति रक्षांसि सेधति ,8-23-13,yat | vai | ūm̐ iti | viśpatiḥ | śitaḥ | su-prītaḥ | manuṣaḥ | viśi || viśvā | it | agniḥ | prati | rakṣāṁsi | sedhati ||8.23.13||
8,23,14,a,8-23-14-A,śruṣṭy agne navasya me stomasya vīra viśpate,"O Hero Agni, Lord of men, on hearing this new laud of mine,",श्रुष्ट्यग्ने नवस्य मे स्तोमस्य वीर विश्पते,8-23-14,śruṣṭī | agne | navasya | me | stomasya | vīra | viśpate || ni | māyinaḥ | tapuṣā | rakṣasaḥ | daha ||8.23.14||
8,23,14,b,8-23-14-B,ni māyinas tapuṣā rakṣaso daha,"Burn down the Raksasas, enchanters, with thy flame.",नि मायिनस्तपुषा रक्षसो दह ,8-23-14,śruṣṭī | agne | navasya | me | stomasya | vīra | viśpate || ni | māyinaḥ | tapuṣā | rakṣasaḥ | daha ||8.23.14||
8,23,15,a,8-23-15-A,na tasya māyayā cana ripur īśīta martyaḥ,No mortal foe can e'er prevail by arts of magic over him,न तस्य मायया चन रिपुरीशीत मर्त्यः,8-23-15,na | tasya | māyayā | cana | ripuḥ | īśīta | martyaḥ || yaḥ | agnaye | dadāśa | havyadāti-bhiḥ ||8.23.15||
8,23,15,b,8-23-15-B,yo agnaye dadāśa havyadātibhiḥ,Who serveth Agni well with sacrificial gifts.,यो अग्नये ददाश हव्यदातिभिः ,8-23-15,na | tasya | māyayā | cana | ripuḥ | īśīta | martyaḥ || yaḥ | agnaye | dadāśa | havyadāti-bhiḥ ||8.23.15||
8,23,16,a,8-23-16-A,vyaśvas tvā vasuvidam ukṣaṇyur aprīṇād ṛṣiḥ,"Vyasva the sage, who sought the Bull, hath won thee, finder of good things:",व्यश्वस्त्वा वसुविदमुक्षण्युरप्रीणादृषिः,8-23-16,vi-aśvaḥ | tvā | vasu-vidam | ukṣaṇyuḥ | aprīṇāt | r̥ṣiḥ || mahaḥ | rāye | tam | ūm̐ iti | tvā | sam | idhīmahi ||8.23.16||
8,23,16,b,8-23-16-B,maho rāye tam u tvā sam idhīmahi,As such may we enkindle thee for ample wealth.,महो राये तमु त्वा समिधीमहि ,8-23-16,vi-aśvaḥ | tvā | vasu-vidam | ukṣaṇyuḥ | aprīṇāt | r̥ṣiḥ || mahaḥ | rāye | tam | ūm̐ iti | tvā | sam | idhīmahi ||8.23.16||
8,23,17,a,8-23-17-A,uśanā kāvyas tvā ni hotāram asādayat,"Usana Kavya stablished thee, O Agni, as Invoking Priest:",उशना काव्यस्त्वा नि होतारमसादयत्,8-23-17,uśanā | kāvyaḥ | tvā | ni | hotāram | asādayat || ā-yajim | tvā | manave | jāta-vedasam ||8.23.17||
8,23,17,b,8-23-17-B,āyajiṁ tvā manave jātavedasam,"Thee, Jatavedas, Sacrificing Priest for man.",आयजिं त्वा मनवे जातवेदसम् ,8-23-17,uśanā | kāvyaḥ | tvā | ni | hotāram | asādayat || ā-yajim | tvā | manave | jāta-vedasam ||8.23.17||
8,23,18,a,8-23-18-A,viśve hi tvā sajoṣaso devāso dūtam akrata,All Deities of one accord appointed thee their messenger:,विश्वे हि त्वा सजोषसो देवासो दूतमक्रत,8-23-18,viśve | hi | tvā | sa-joṣasaḥ | devāsaḥ | dūtam | akrata || śruṣṭī | deva | prathamaḥ | yajñiyaḥ | bhuvaḥ ||8.23.18||
8,23,18,b,8-23-18-B,śruṣṭī deva prathamo yajñiyo bhuvaḥ,"Thou, God, through hearing, hadst first claim to sacrifice.",श्रुष्टी देव प्रथमो यज्ञियो भुवः ,8-23-18,viśve | hi | tvā | sa-joṣasaḥ | devāsaḥ | dūtam | akrata || śruṣṭī | deva | prathamaḥ | yajñiyaḥ | bhuvaḥ ||8.23.18||
8,23,19,a,8-23-19-A,imaṁ ghā vīro amṛtaṁ dūtaṁ kṛṇvīta martyaḥ,Him may the mortal hero make his own immortal messenger.,इमं घा वीरो अमृतं दूतं कृण्वीत मर्त्यः,8-23-19,imam | gha | vīraḥ | amr̥tam | dūtam | kr̥ṇvīta | martyaḥ || pāvakam | kr̥ṣṇa-vartanim | vi-hāyasam ||8.23.19||
8,23,19,b,8-23-19-B,pāvakaṁ kṛṣṇavartaniṁ vihāyasam,"Far-spreading, Purifier, him whose path is black.",पावकं कृष्णवर्तनिं विहायसम् ,8-23-19,imam | gha | vīraḥ | amr̥tam | dūtam | kr̥ṇvīta | martyaḥ || pāvakam | kr̥ṣṇa-vartanim | vi-hāyasam ||8.23.19||
8,23,20,a,8-23-20-A,taṁ huvema yatasrucaḥ subhāsaṁ śukraśociṣam,"With lifted ladles let us call him splendid with his brilliant flame,",तं हुवेम यतस्रुचः सुभासं शुक्रशोचिषम्,8-23-20,tam | huvema | yata-srucaḥ | su-bhāsam | śukra-śociṣam || viśām | agnim | ajaram | pratnam | īḍyam ||8.23.20||
8,23,20,b,8-23-20-B,viśām agnim ajaram pratnam īḍyam,"Men's ancient Agni, wasting not, adorable.",विशामग्निमजरं प्रत्नमीड्यम् ,8-23-20,tam | huvema | yata-srucaḥ | su-bhāsam | śukra-śociṣam || viśām | agnim | ajaram | pratnam | īḍyam ||8.23.20||
8,23,21,a,8-23-21-A,yo asmai havyadātibhir āhutim marto 'vidhat,The man who pays the worship due to him with sacrificial gifts,यो अस्मै हव्यदातिभिराहुतिं मर्तोऽविधत्,8-23-21,yaḥ | asmai | havyadāti-bhiḥ | ā-hutim | martaḥ | avidhat || bhūri | poṣam | saḥ | dhatte | vīra-vat | yaśaḥ ||8.23.21||
8,23,21,b,8-23-21-B,bhūri poṣaṁ sa dhatte vīravad yaśaḥ,Obtains both plenteous nourishment and hero fame.,भूरि पोषं स धत्ते वीरवद्यशः ,8-23-21,yaḥ | asmai | havyadāti-bhiḥ | ā-hutim | martaḥ | avidhat || bhūri | poṣam | saḥ | dhatte | vīra-vat | yaśaḥ ||8.23.21||
8,23,22,a,8-23-22-A,prathamaṁ jātavedasam agniṁ yajñeṣu pūrvyam,"To Jatavedas Agni, chief in sacrifices, first of all",प्रथमं जातवेदसमग्निं यज्ञेषु पूर्व्यम्,8-23-22,prathamam | jāta-vedasam | agnim | yajñeṣu | pūrvyam || prati | sruk | eti | namasā | haviṣmatī ||8.23.22||
8,23,22,b,8-23-22-B,prati srug eti namasā haviṣmatī,With homage goes the ladle rich with sacred gifts.,प्रति स्रुगेति नमसा हविष्मती ,8-23-22,prathamam | jāta-vedasam | agnim | yajñeṣu | pūrvyam || prati | sruk | eti | namasā | haviṣmatī ||8.23.22||
8,23,23,a,8-23-23-A,ābhir vidhemāgnaye jyeṣṭhābhir vyaśvavat,"Even as Vyatya did, may we with these most high and liberal hymns",आभिर्विधेमाग्नये ज्येष्ठाभिर्व्यश्ववत्,8-23-23,ābhiḥ | vidhema | agnaye | jyeṣṭhābhiḥ | vyaśva-vat || maṁhiṣṭhābhiḥ | mati-bhiḥ | śukra-śociṣe ||8.23.23||
8,23,23,b,8-23-23-B,maṁhiṣṭhābhir matibhiḥ śukraśociṣe,Pay worship unto Agni of the splendid flame.,मंहिष्ठाभिर्मतिभिः शुक्रशोचिषे ,8-23-23,ābhiḥ | vidhema | agnaye | jyeṣṭhābhiḥ | vyaśva-vat || maṁhiṣṭhābhiḥ | mati-bhiḥ | śukra-śociṣe ||8.23.23||
8,23,24,a,8-23-24-A,nūnam arca vihāyase stomebhiḥ sthūrayūpavat,"Now sing, as Sthurayupa sang, with lands to him who spreadeth far,",नूनमर्च विहायसे स्तोमेभिः स्थूरयूपवत्,8-23-24,nūnam | arca | vi-hāyase | stomebhiḥ | sthūrayūpa-vat || r̥ṣe | vaiyaśva | damyāya | agnaye ||8.23.24||
8,23,24,b,8-23-24-B,ṛṣe vaiyaśva damyāyāgnaye,"To Agni of the home, O Rsi, Vyasva's son.",ऋषे वैयश्व दम्यायाग्नये ,8-23-24,nūnam | arca | vi-hāyase | stomebhiḥ | sthūrayūpa-vat || r̥ṣe | vaiyaśva | damyāya | agnaye ||8.23.24||
8,23,25,a,8-23-25-A,atithim mānuṣāṇāṁ sūnuṁ vanaspatīnām,"As welcome guest of human kind, as offspring of the forest kings,",अतिथिं मानुषाणां सूनुं वनस्पतीनाम्,8-23-25,atithim | mānuṣāṇām | sūnum | vanaspatīnām || viprāḥ | agnim | avase | pratnam | īḷate ||8.23.25||
8,23,25,b,8-23-25-B,viprā agnim avase pratnam īḻate,The sages worship ancient Agni for his aid.,विप्रा अग्निमवसे प्रत्नमीळते ,8-23-25,atithim | mānuṣāṇām | sūnum | vanaspatīnām || viprāḥ | agnim | avase | pratnam | īḷate ||8.23.25||
8,23,26,a,8-23-26-A,maho viśvām̐ abhi ṣato 'bhi havyāni mānuṣā,"For men's oblations brought to him who is the mighty Lord of all,",महो विश्वाँ अभि षतोऽभि हव्यानि मानुषा,8-23-26,mahaḥ | viśvān | abhi | sataḥ | abhi | havyāni | mānuṣā || agne | ni | satsi | namasā | adhi | barhiṣi ||8.23.26||
8,23,26,b,8-23-26-B,agne ni ṣatsi namasādhi barhiṣi,"Sit, Agni, mid our homage, on the sacred grass.",अग्ने नि षत्सि नमसाधि बर्हिषि ,8-23-26,mahaḥ | viśvān | abhi | sataḥ | abhi | havyāni | mānuṣā || agne | ni | satsi | namasā | adhi | barhiṣi ||8.23.26||
8,23,27,a,8-23-27-A,vaṁsvā no vāryā puru vaṁsva rāyaḥ puruspṛhaḥ,"Grant us abundant. treasures, grant the opulence which many crave,",वंस्वा नो वार्या पुरु वंस्व रायः पुरुस्पृहः,8-23-27,vaṁsva | naḥ | vāryā | puru | vaṁsva | rāyaḥ | puru-spr̥haḥ || su-vīryasya | prajā-vataḥ | yaśasvataḥ ||8.23.27||
8,23,27,b,8-23-27-B,suvīryasya prajāvato yaśasvataḥ,"With store of heroes, progeny, and high renown.",सुवीर्यस्य प्रजावतो यशस्वतः ,8-23-27,vaṁsva | naḥ | vāryā | puru | vaṁsva | rāyaḥ | puru-spr̥haḥ || su-vīryasya | prajā-vataḥ | yaśasvataḥ ||8.23.27||
8,23,28,a,8-23-28-A,tvaṁ varo suṣāmṇe 'gne janāya codaya,"Agni, Most Youthful of the Gods, send evermore the gift of wealth",त्वं वरो सुषाम्णेऽग्ने जनाय चोदय,8-23-28,tvam | varo iti | su-sāmne | agne | janāya | codaya || sadā | vaso iti | rātim | yaviṣṭha | śaśvate ||8.23.28||
8,23,28,b,8-23-28-B,sadā vaso rātiṁ yaviṣṭha śaśvate,Unto Varosusaman and to all his folk.,सदा वसो रातिं यविष्ठ शश्वते ,8-23-28,tvam | varo iti | su-sāmne | agne | janāya | codaya || sadā | vaso iti | rātim | yaviṣṭha | śaśvate ||8.23.28||
8,23,29,a,8-23-29-A,tvaṁ hi supratūr asi tvaṁ no gomatīr iṣaḥ,"A mighty Conqueror art thou, O Agni, so disclose to us",त्वं हि सुप्रतूरसि त्वं नो गोमतीरिषः,8-23-29,tvam | hi | su-pratūḥ | asi | tvam | naḥ | go-matīḥ | iṣaḥ || mahaḥ | rāyaḥ | sātim | agne | apa | vr̥dhi ||8.23.29||
8,23,29,b,8-23-29-B,maho rāyaḥ sātim agne apā vṛdhi,Food in our herds of kine and gain of ample wealth.,महो रायः सातिमग्ने अपा वृधि ,8-23-29,tvam | hi | su-pratūḥ | asi | tvam | naḥ | go-matīḥ | iṣaḥ || mahaḥ | rāyaḥ | sātim | agne | apa | vr̥dhi ||8.23.29||
8,23,30,a,8-23-30-A,agne tvaṁ yaśā asy ā mitrāvaruṇā vaha,"Thou, Agni, art a glorious God: bring hither Mitra, Varuna,",अग्ने त्वं यशा अस्या मित्रावरुणा वह,8-23-30,agne | tvam | yaśāḥ | asi | ā | mitrāvaruṇā | vaha || r̥ta-vānā | sam-rājā | pūta-dakṣasā ||8.23.30||
8,23,30,b,8-23-30-B,ṛtāvānā samrājā pūtadakṣasā,"Imperial Sovrans, holy-minded, true to Law.",ऋतावाना सम्राजा पूतदक्षसा ,8-23-30,agne | tvam | yaśāḥ | asi | ā | mitrāvaruṇā | vaha || r̥ta-vānā | sam-rājā | pūta-dakṣasā ||8.23.30||
8,24,1,a,8-24-1-A,sakhāya ā śiṣāmahi brahmendrāya vajriṇe,"COMPANIONS, let us learn a prayer to Indra. whom the thunder arms,",सखाय आ शिषामहि ब्रह्मेन्द्राय वज्रिणे,8-24-1,sakhāyaḥ | ā | śiṣāmahi | brahma | indrāya | vajriṇe || stuṣe | ūm̐ iti | su | vaḥ | nr̥-tamāya | dhr̥ṣṇave ||8.24.1||
8,24,1,b,8-24-1-B,stuṣa ū ṣu vo nṛtamāya dhṛṣṇave,To glorify your bold and most heroic Friend.,स्तुष ऊ षु वो नृतमाय धृष्णवे ,8-24-1,sakhāyaḥ | ā | śiṣāmahi | brahma | indrāya | vajriṇe || stuṣe | ūm̐ iti | su | vaḥ | nr̥-tamāya | dhr̥ṣṇave ||8.24.1||
8,24,2,a,8-24-2-A,śavasā hy asi śruto vṛtrahatyena vṛtrahā,"For thou by slaying Vrtra art the Vrtra-slayer, famed for might.",शवसा ह्यसि श्रुतो वृत्रहत्येन वृत्रहा,8-24-2,śavasā | hi | asi | śrutaḥ | vr̥tra-hatyena | vr̥tra-hā || maghaiḥ | maghonaḥ | ati | śūra | dāśasi ||8.24.2||
8,24,2,b,8-24-2-B,maghair maghono ati śūra dāśasi,"Thou, Hero, in rich gifts surpassest wealthy chiefs.",मघैर्मघोनो अति शूर दाशसि ,8-24-2,śavasā | hi | asi | śrutaḥ | vr̥tra-hatyena | vr̥tra-hā || maghaiḥ | maghonaḥ | ati | śūra | dāśasi ||8.24.2||
8,24,3,a,8-24-3-A,sa naḥ stavāna ā bhara rayiṁ citraśravastamam,"As such, when glorified, bring us riches of very wondrous fame,",स नः स्तवान आ भर रयिं चित्रश्रवस्तमम्,8-24-3,saḥ | naḥ | stavānaḥ | ā | bhara | rayim | citraśravaḥ-tamam || nireke | cit | yaḥ | hari-vaḥ | vasuḥ | dadiḥ ||8.24.3||
8,24,3,b,8-24-3-B,nireke cid yo harivo vasur dadiḥ,"Set in the highest rank, Wealth-giver, Lord of Bays!",निरेके चिद्यो हरिवो वसुर्ददिः ,8-24-3,saḥ | naḥ | stavānaḥ | ā | bhara | rayim | citraśravaḥ-tamam || nireke | cit | yaḥ | hari-vaḥ | vasuḥ | dadiḥ ||8.24.3||
8,24,4,a,8-24-4-A,ā nirekam uta priyam indra darṣi janānām,"Yea, Indra, thou disclosest that preeminent dear wealth of men:",आ निरेकमुत प्रियमिन्द्र दर्षि जनानाम्,8-24-4,ā | nirekam | uta | priyam | indra | darṣi | janānām || dhr̥ṣatā | dhr̥ṣṇo iti | stavamānaḥ | ā | bhara ||8.24.4||
8,24,4,b,8-24-4-B,dhṛṣatā dhṛṣṇo stavamāna ā bhara,"Boldly, O Bold One, glorified, bring it to us.",धृषता धृष्णो स्तवमान आ भर ,8-24-4,ā | nirekam | uta | priyam | indra | darṣi | janānām || dhr̥ṣatā | dhr̥ṣṇo iti | stavamānaḥ | ā | bhara ||8.24.4||
8,24,5,a,8-24-5-A,na te savyaṁ na dakṣiṇaṁ hastaṁ varanta āmuraḥ,The workers of destruction stay neither thy right hand nor thy left:,न ते सव्यं न दक्षिणं हस्तं वरन्त आमुरः,8-24-5,na | te | savyam | na | dakṣiṇam | hastam | varante | ā-muraḥ || na | pari-bādhaḥ | hari-vaḥ | go-iṣṭiṣu ||8.24.5||
8,24,5,b,8-24-5-B,na paribādho harivo gaviṣṭiṣu,"Nor hosts that press about thee, Lord of Bays, in fight.",न परिबाधो हरिवो गविष्टिषु ,8-24-5,na | te | savyam | na | dakṣiṇam | hastam | varante | ā-muraḥ || na | pari-bādhaḥ | hari-vaḥ | go-iṣṭiṣu ||8.24.5||
8,24,6,a,8-24-6-A,ā tvā gobhir iva vrajaṁ gīrbhir ṛṇomy adrivaḥ,"O Thunder-armed, I come with songs to thee as to a stall with kine:",आ त्वा गोभिरिव व्रजं गीर्भिरृणोम्यद्रिवः,8-24-6,ā | tvā | gobhiḥ-iva | vrajam | gīḥ-bhiḥ | r̥ṇomi | adri-vaḥ || ā | sma | kāmam | jarituḥ | ā | manaḥ | pr̥ṇa ||8.24.6||
8,24,6,b,8-24-6-B,ā smā kāmaṁ jaritur ā manaḥ pṛṇa,Fulfil the wish and thought of him who sings thy praise.,आ स्मा कामं जरितुरा मनः पृण ,8-24-6,ā | tvā | gobhiḥ-iva | vrajam | gīḥ-bhiḥ | r̥ṇomi | adri-vaḥ || ā | sma | kāmam | jarituḥ | ā | manaḥ | pr̥ṇa ||8.24.6||
8,24,7,a,8-24-7-A,viśvāni viśvamanaso dhiyā no vṛtrahantama,"Chief Vrtra-slayer, through the hymn of Visvamanas think of all,",विश्वानि विश्वमनसो धिया नो वृत्रहन्तम,8-24-7,viśvāni | viśva-manasaḥ | dhiyā | naḥ | vr̥trahan-tama || ugra | pranetariti pra-netaḥ | adhi | su | vaso iti | gahi ||8.24.7||
8,24,7,b,8-24-7-B,ugra praṇetar adhi ṣū vaso gahi,"All that concerneth us, Excellent, Mighty Guide.",उग्र प्रणेतरधि षू वसो गहि ,8-24-7,viśvāni | viśva-manasaḥ | dhiyā | naḥ | vr̥trahan-tama || ugra | pranetariti pra-netaḥ | adhi | su | vaso iti | gahi ||8.24.7||
8,24,8,a,8-24-8-A,vayaṁ te asya vṛtrahan vidyāma śūra navyasaḥ,"May we, O Vrtra-slayer, O Hero, find this thy newest boon,",वयं ते अस्य वृत्रहन्विद्याम शूर नव्यसः,8-24-8,vayam | te | asya | vr̥tra-han | vidyāma | śūra | navyasaḥ || vasoḥ | spārhasya | puru-hūta | rādhasaḥ ||8.24.8||
8,24,8,b,8-24-8-B,vasoḥ spārhasya puruhūta rādhasaḥ,"Longed-for, and excellent, thou who art much invoked!",वसोः स्पार्हस्य पुरुहूत राधसः ,8-24-8,vayam | te | asya | vr̥tra-han | vidyāma | śūra | navyasaḥ || vasoḥ | spārhasya | puru-hūta | rādhasaḥ ||8.24.8||
8,24,9,a,8-24-9-A,indra yathā hy asti te 'parītaṁ nṛto śavaḥ,"O Indra, Dancer, Much-invoked! as thy great power is unsurpassed,",इन्द्र यथा ह्यस्ति तेऽपरीतं नृतो शवः,8-24-9,indra | yathā | hi | asti | te | apari-itam | nr̥to iti | śavaḥ || amr̥ktā | rātiḥ | puru-hūta | dāśuṣe ||8.24.9||
