maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha
9,22,4,a,9-22-4-A,ete mṛṣṭā amartyāḥ sasṛvāṁso na śaśramuḥ,"Immortal, cleansed, these drops, since first they flowed, have never wearied, fain",एते मृष्टा अमर्त्याः ससृवांसो न शश्रमुः,9-22-4,ete | mr̥ṣṭāḥ | amartyāḥ | sasr̥-vāṁsaḥ | na | śaśramuḥ || iyakṣantaḥ | pathaḥ | rajaḥ ||9.22.4||
9,22,4,b,9-22-4-B,iyakṣantaḥ patho rajaḥ,To reach the regions and their paths.,इयक्षन्तः पथो रजः ,9-22-4,ete | mr̥ṣṭāḥ | amartyāḥ | sasr̥-vāṁsaḥ | na | śaśramuḥ || iyakṣantaḥ | pathaḥ | rajaḥ ||9.22.4||
9,22,5,a,9-22-5-A,ete pṛṣṭhāni rodasor viprayanto vy ānaśuḥ,"Advancing they have travelled o'er the ridges of the earth and heaven,",एते पृष्ठानि रोदसोर्विप्रयन्तो व्यानशुः,9-22-5,ete | pr̥ṣṭhāni | rodasoḥ | vi-prayantaḥ | vi | ānaśuḥ || uta | idam | ut-tamam | rajaḥ ||9.22.5||
9,22,5,b,9-22-5-B,utedam uttamaṁ rajaḥ,And this the highest realm of all.,उतेदमुत्तमं रजः ,9-22-5,ete | pr̥ṣṭhāni | rodasoḥ | vi-prayantaḥ | vi | ānaśuḥ || uta | idam | ut-tamam | rajaḥ ||9.22.5||
9,22,6,a,9-22-6-A,tantuṁ tanvānam uttamam anu pravata āśata,"Over the heights have they attained the highest thread that is spun out,",तन्तुं तन्वानमुत्तममनु प्रवत आशत,9-22-6,tantum | tanvānam | ut-tamam | anu | pra-vataḥ | āśata || uta | idam | uttamāyyam ||9.22.6||
9,22,6,b,9-22-6-B,utedam uttamāyyam,And this which must be deemed most high.,उतेदमुत्तमाय्यम् ,9-22-6,tantum | tanvānam | ut-tamam | anu | pra-vataḥ | āśata || uta | idam | uttamāyyam ||9.22.6||
9,22,7,a,9-22-7-A,tvaṁ soma paṇibhya ā vasu gavyāni dhārayaḥ,"Thou, Soma, boldest wealth in kine which thou hast seized from niggard churls:",त्वं सोम पणिभ्य आ वसु गव्यानि धारयः,9-22-7,tvam | soma | paṇi-bhyaḥ | ā | vasu | gavyāni | dhārayaḥ || tatam | tantum | acikradaḥ ||9.22.7||
9,22,7,b,9-22-7-B,tataṁ tantum acikradaḥ,Thou calledst forth the outspun thread.,ततं तन्तुमचिक्रदः ,9-22-7,tvam | soma | paṇi-bhyaḥ | ā | vasu | gavyāni | dhārayaḥ || tatam | tantum | acikradaḥ ||9.22.7||
9,23,1,a,9-23-1-A,somā asṛgram āśavo madhor madasya dhārayā,"SWIFT Soma drops have been effused in streams of meath, the gladdening drink,",सोमा असृग्रमाशवो मधोर्मदस्य धारया,9-23-1,somāḥ | asr̥gram | āśavaḥ | madhoḥ | madasya | dhārayā || abhi | viśvāni | kāvyā ||9.23.1||
9,23,1,b,9-23-1-B,abhi viśvāni kāvyā,For sacred lore of every kind.,अभि विश्वानि काव्या ,9-23-1,somāḥ | asr̥gram | āśavaḥ | madhoḥ | madasya | dhārayā || abhi | viśvāni | kāvyā ||9.23.1||
9,23,2,a,9-23-2-A,anu pratnāsa āyavaḥ padaṁ navīyo akramuḥ,Hither to newer. resting-place the ancient Living Ones are come.,अनु प्रत्नास आयवः पदं नवीयो अक्रमुः,9-23-2,anu | pratnāsaḥ | āyavaḥ | padam | navīyaḥ | akramuḥ || ruce | jananta | sūryam ||9.23.2||
9,23,2,b,9-23-2-B,ruce jananta sūryam,They made the Sun that he might shine.,रुचे जनन्त सूर्यम् ,9-23-2,anu | pratnāsaḥ | āyavaḥ | padam | navīyaḥ | akramuḥ || ruce | jananta | sūryam ||9.23.2||
9,23,3,a,9-23-3-A,ā pavamāna no bharāryo adāśuṣo gayam,"O Pavamana, bring to us the unsacrificing foeman's wealth,",आ पवमान नो भरार्यो अदाशुषो गयम्,9-23-3,ā | pavamāna | naḥ | bhara | aryaḥ | adāśuṣaḥ | gayam || kr̥dhi | prajā-vatīḥ | iṣaḥ ||9.23.3||
9,23,3,b,9-23-3-B,kṛdhi prajāvatīr iṣaḥ,And give us food with progeny.,कृधि प्रजावतीरिषः ,9-23-3,ā | pavamāna | naḥ | bhara | aryaḥ | adāśuṣaḥ | gayam || kr̥dhi | prajā-vatīḥ | iṣaḥ ||9.23.3||
9,23,4,a,9-23-4-A,abhi somāsa āyavaḥ pavante madyam madam,"The living Somas being cleansed diffuse exhilarating drink,",अभि सोमास आयवः पवन्ते मद्यं मदम्,9-23-4,abhi | somāsaḥ | āyavaḥ | pavante | madyam | madam || abhi | kośam | madhu-ścutam ||9.23.4||
9,23,4,b,9-23-4-B,abhi kośam madhuścutam,Turned to the vat which drips with meath.,अभि कोशं मधुश्चुतम् ,9-23-4,abhi | somāsaḥ | āyavaḥ | pavante | madyam | madam || abhi | kośam | madhu-ścutam ||9.23.4||
9,23,5,a,9-23-5-A,somo arṣati dharṇasir dadhāna indriyaṁ rasam,"Soma gows on intelligent, possessing sap and mighty strength,",सोमो अर्षति धर्णसिर्दधान इन्द्रियं रसम्,9-23-5,somaḥ | arṣati | dharṇasiḥ | dadhānaḥ | indriyam | rasam || su-vīraḥ | abhiśasti-pāḥ ||9.23.5||
9,23,5,b,9-23-5-B,suvīro abhiśastipāḥ,Brave Hero who repels the curse.,सुवीरो अभिशस्तिपाः ,9-23-5,somaḥ | arṣati | dharṇasiḥ | dadhānaḥ | indriyam | rasam || su-vīraḥ | abhiśasti-pāḥ ||9.23.5||
9,23,6,a,9-23-6-A,indrāya soma pavase devebhyaḥ sadhamādyaḥ,"For Indra, Soma! thou art cleansed, a feast-companion for the Gods:",इन्द्राय सोम पवसे देवेभ्यः सधमाद्यः,9-23-6,indrāya | soma | pavase | devebhyaḥ | sadha-mādyaḥ || indo iti | vājam | sisāsasi ||9.23.6||
9,23,6,b,9-23-6-B,indo vājaṁ siṣāsasi,"Indu, thou fain wilt win us strength",इन्दो वाजं सिषाससि ,9-23-6,indrāya | soma | pavase | devebhyaḥ | sadha-mādyaḥ || indo iti | vājam | sisāsasi ||9.23.6||
9,23,7,a,9-23-7-A,asya pītvā madānām indro vṛtrāṇy aprati,"When he had drunken draughts of this, Indra smote down resistless foes:",अस्य पीत्वा मदानामिन्द्रो वृत्राण्यप्रति,9-23-7,asya | pītvā | madānām | indraḥ | vr̥trāṇi | aprati || jaghāna | jaghanat | ca | nu ||9.23.7||
9,23,7,b,9-23-7-B,jaghāna jaghanac ca nu,"Yea, smote them, and shall smite them still.",जघान जघनच्च नु ,9-23-7,asya | pītvā | madānām | indraḥ | vr̥trāṇi | aprati || jaghāna | jaghanat | ca | nu ||9.23.7||
9,24,1,a,9-24-1-A,pra somāso adhanviṣuḥ pavamānāsa indavaḥ,"HITHERWARD have the Soma streamed, the drops while they are purified:",प्र सोमासो अधन्विषुः पवमानास इन्दवः,9-24-1,pra | somāsaḥ | adhanviṣuḥ | pavamānāsaḥ | indavaḥ || śrīṇānāḥ | ap-su | mr̥ñjata ||9.24.1||
9,24,1,b,9-24-1-B,śrīṇānā apsu mṛñjata,"When bIent, in waters they are rinsed.",श्रीणाना अप्सु मृञ्जत ,9-24-1,pra | somāsaḥ | adhanviṣuḥ | pavamānāsaḥ | indavaḥ || śrīṇānāḥ | ap-su | mr̥ñjata ||9.24.1||
9,24,2,a,9-24-2-A,abhi gāvo adhanviṣur āpo na pravatā yatīḥ,The milk hath run to meet them like floods rushing down a precipice:,अभि गावो अधन्विषुरापो न प्रवता यतीः,9-24-2,abhi | gāvaḥ | adhanviṣuḥ | āpaḥ | na | pra-vatā | yatīḥ || punānāḥ | indram | āśata ||9.24.2||
9,24,2,b,9-24-2-B,punānā indram āśata,"They come to Indra, being cleansed.",पुनाना इन्द्रमाशत ,9-24-2,abhi | gāvaḥ | adhanviṣuḥ | āpaḥ | na | pra-vatā | yatīḥ || punānāḥ | indram | āśata ||9.24.2||
9,24,3,a,9-24-3-A,pra pavamāna dhanvasi somendrāya pātave,"O Soma Pavamana, thou art flowing to be Indra's drink:",प्र पवमान धन्वसि सोमेन्द्राय पातवे,9-24-3,pra | pavamāna | dhanvasi | soma | indrāya | pātave || nr̥-bhiḥ | yataḥ | vi | nīyase ||9.24.3||
9,24,3,b,9-24-3-B,nṛbhir yato vi nīyase,The men have seized and lead thee forth.,नृभिर्यतो वि नीयसे ,9-24-3,pra | pavamāna | dhanvasi | soma | indrāya | pātave || nr̥-bhiḥ | yataḥ | vi | nīyase ||9.24.3||
9,24,4,a,9-24-4-A,tvaṁ soma nṛmādanaḥ pavasva carṣaṇīsahe,"Victorious, to be hailed with joy, O Soma, flow, delighting men,",त्वं सोम नृमादनः पवस्व चर्षणीसहे,9-24-4,tvam | soma | nr̥-mādanaḥ | pavasva | carṣaṇi-sahe || sasniḥ | yaḥ | anu-mādyaḥ ||9.24.4||
9,24,4,b,9-24-4-B,sasnir yo anumādyaḥ,To him who ruleth o'er mankind.,सस्निर्यो अनुमाद्यः ,9-24-4,tvam | soma | nr̥-mādanaḥ | pavasva | carṣaṇi-sahe || sasniḥ | yaḥ | anu-mādyaḥ ||9.24.4||
9,24,5,a,9-24-5-A,indo yad adribhiḥ sutaḥ pavitram paridhāvasi,"Thou, Indu, when, effused by stones, thou runnest to the filter, art,",इन्दो यदद्रिभिः सुतः पवित्रं परिधावसि,9-24-5,indo iti | yat | adri-bhiḥ | sutaḥ | pavitram | pari-dhāvasi || aram | indrasya | dhāmne ||9.24.5||
9,24,5,b,9-24-5-B,aram indrasya dhāmne,Ready for Indra's high decree.,अरमिन्द्रस्य धाम्ने ,9-24-5,indo iti | yat | adri-bhiḥ | sutaḥ | pavitram | pari-dhāvasi || aram | indrasya | dhāmne ||9.24.5||
9,24,6,a,9-24-6-A,pavasva vṛtrahantamokthebhir anumādyaḥ,"Flow on, best Vrtra-slayer; flow meet to be hailed with joyful lauds.",पवस्व वृत्रहन्तमोक्थेभिरनुमाद्यः,9-24-6,pavasva | vr̥trahan-tama | ukthebhiḥ | anu-mādyaḥ || śuciḥ | pāvakaḥ | adbhutaḥ ||9.24.6||
9,24,6,b,9-24-6-B,śuciḥ pāvako adbhutaḥ,"Pure, purifying, wonderful.",शुचिः पावको अद्भुतः ,9-24-6,pavasva | vr̥trahan-tama | ukthebhiḥ | anu-mādyaḥ || śuciḥ | pāvakaḥ | adbhutaḥ ||9.24.6||
9,24,7,a,9-24-7-A,śuciḥ pāvaka ucyate somaḥ sutasya madhvaḥ,"Pure, purifying is he called the Soma of the meath eflused,",शुचिः पावक उच्यते सोमः सुतस्य मध्वः,9-24-7,śuciḥ | pāvakaḥ | ucyate | somaḥ | sutasya | madhvaḥ || deva-avīḥ | aghaśaṁsa-hā ||9.24.7||
9,24,7,b,9-24-7-B,devāvīr aghaśaṁsahā,"Slayer of sinners, dear to Gods.",देवावीरघशंसहा ,9-24-7,śuciḥ | pāvakaḥ | ucyate | somaḥ | sutasya | madhvaḥ || deva-avīḥ | aghaśaṁsa-hā ||9.24.7||
9,25,1,a,9-25-1-A,pavasva dakṣasādhano devebhyaḥ pītaye hare,"GREEN-HUED! as one who giveth strength flow on for Gods to drink, a draught",पवस्व दक्षसाधनो देवेभ्यः पीतये हरे,9-25-1,pavasva | dakṣa-sādhanaḥ | devebhyaḥ | pītaye | hare || marut-bhyaḥ | vāyave | madaḥ ||9.25.1||
9,25,1,b,9-25-1-B,marudbhyo vāyave madaḥ,For Vayu and the Marut host.,मरुद्भ्यो वायवे मदः ,9-25-1,pavasva | dakṣa-sādhanaḥ | devebhyaḥ | pītaye | hare || marut-bhyaḥ | vāyave | madaḥ ||9.25.1||
9,25,2,a,9-25-2-A,pavamāna dhiyā hito 'bhi yoniṁ kanikradat,"O Pavamana, sent by song, roaring about thy dwelling-place,",पवमान धिया हितोऽभि योनिं कनिक्रदत्,9-25-2,pavamāna | dhiyā | hitaḥ | abhi | yonim | kanikradat || dharmaṇā | vāyum | ā | viśa ||9.25.2||
9,25,2,b,9-25-2-B,dharmaṇā vāyum ā viśa,Pass into Vayu as Law bids.,धर्मणा वायुमा विश ,9-25-2,pavamāna | dhiyā | hitaḥ | abhi | yonim | kanikradat || dharmaṇā | vāyum | ā | viśa ||9.25.2||
9,25,3,a,9-25-3-A,saṁ devaiḥ śobhate vṛṣā kavir yonāv adhi priyaḥ,"The Steer shines with the Deities, dear Sage in his appointed home,",सं देवैः शोभते वृषा कविर्योनावधि प्रियः,9-25-3,sam | devaiḥ | śobhate | vr̥ṣā | kaviḥ | yonau | adhi | priyaḥ || vr̥tra-hā | deva-vītamaḥ ||9.25.3||
9,25,3,b,9-25-3-B,vṛtrahā devavītamaḥ,"Foe-Slayer, most beloved by Gods.",वृत्रहा देववीतमः ,9-25-3,sam | devaiḥ | śobhate | vr̥ṣā | kaviḥ | yonau | adhi | priyaḥ || vr̥tra-hā | deva-vītamaḥ ||9.25.3||
9,25,4,a,9-25-4-A,viśvā rūpāṇy āviśan punāno yāti haryataḥ,"Taking each beauteous form, he goes, desirable, while purified,",विश्वा रूपाण्याविशन्पुनानो याति हर्यतः,9-25-4,viśvā | rūpāṇi | ā-viśan | punānaḥ | yāti | haryataḥ || yatra | amr̥tāsaḥ | āsate ||9.25.4||
9,25,4,b,9-25-4-B,yatrāmṛtāsa āsate,Thither where- the Immortals sit.,यत्रामृतास आसते ,9-25-4,viśvā | rūpāṇi | ā-viśan | punānaḥ | yāti | haryataḥ || yatra | amr̥tāsaḥ | āsate ||9.25.4||
9,25,5,a,9-25-5-A,aruṣo janayan giraḥ somaḥ pavata āyuṣak,"To Indra Soma flows, the Red, engendering song, exceeding wise,",अरुषो जनयन्गिरः सोमः पवत आयुषक्,9-25-5,aruṣaḥ | janayan | giraḥ | somaḥ | pavate | āyuṣak || indram | gacchan | kavi-kratuḥ ||9.25.5||
9,25,5,b,9-25-5-B,indraṁ gacchan kavikratuḥ,The visitor of living men.,इन्द्रं गच्छन्कविक्रतुः ,9-25-5,aruṣaḥ | janayan | giraḥ | somaḥ | pavate | āyuṣak || indram | gacchan | kavi-kratuḥ ||9.25.5||
9,25,6,a,9-25-6-A,ā pavasva madintama pavitraṁ dhārayā kave,"Flow, best exhilarator, Sage, flow to the filter in a stream",आ पवस्व मदिन्तम पवित्रं धारया कवे,9-25-6,ā | pavasva | madin-tama | pavitram | dhārayā | kave || arkasya | yonim | ā-sadam ||9.25.6||
9,25,6,b,9-25-6-B,arkasya yonim āsadam,To seat thee in the place of song.,अर्कस्य योनिमासदम् ,9-25-6,ā | pavasva | madin-tama | pavitram | dhārayā | kave || arkasya | yonim | ā-sadam ||9.25.6||
9,26,1,a,9-26-1-A,tam amṛkṣanta vājinam upasthe aditer adhi,THE sages with the fingers' art have dressed and decked that vigorous Steed,तममृक्षन्त वाजिनमुपस्थे अदितेरधि,9-26-1,tam | amr̥kṣanta | vājinam | upa-sthe | aditeḥ | adhi || viprāsaḥ | aṇvyā | dhiyā ||9.26.1||
9,26,1,b,9-26-1-B,viprāso aṇvyā dhiyā,"Upon the lap of Aditi,",विप्रासो अण्व्या धिया ,9-26-1,tam | amr̥kṣanta | vājinam | upa-sthe | aditeḥ | adhi || viprāsaḥ | aṇvyā | dhiyā ||9.26.1||
9,26,2,a,9-26-2-A,taṁ gāvo abhy anūṣata sahasradhāram akṣitam,"The kine have called aloud to him exhaustless with a thousand streams,",तं गावो अभ्यनूषत सहस्रधारमक्षितम्,9-26-2,tam | gāvaḥ | abhi | anūṣata | sahasra-dhāram | akṣitam || indum | dhartāram | ā | divaḥ ||9.26.2||
9,26,2,b,9-26-2-B,induṁ dhartāram ā divaḥ,To Indu who supporteth heaven.,इन्दुं धर्तारमा दिवः ,9-26-2,tam | gāvaḥ | abhi | anūṣata | sahasra-dhāram | akṣitam || indum | dhartāram | ā | divaḥ ||9.26.2||
9,26,3,a,9-26-3-A,taṁ vedhām medhayāhyan pavamānam adhi dyavi,"Him, nourisher of many, Sage, creative Pavamana, they",तं वेधां मेधयाह्यन्पवमानमधि द्यवि,9-26-3,tam | vedhām | medhayā | ahyan | pavamānam | adhi | dyavi || dharṇasim | bhūri-dhāyasam ||9.26.3||
9,26,3,b,9-26-3-B,dharṇasim bhūridhāyasam,"Have sent, by wisdom, to the sky.",धर्णसिं भूरिधायसम् ,9-26-3,tam | vedhām | medhayā | ahyan | pavamānam | adhi | dyavi || dharṇasim | bhūri-dhāyasam ||9.26.3||
9,26,4,a,9-26-4-A,tam ahyan bhurijor dhiyā saṁvasānaṁ vivasvataḥ,"Him, dweller with Vivasvan, they with use of both arms have sent forth,",तमह्यन्भुरिजोर्धिया संवसानं विवस्वतः,9-26-4,tam | ahyan | bhurijoḥ | dhiyā | sam-vasānam | vivasvataḥ || patim | vācaḥ | adābhyam ||9.26.4||
9,26,4,b,9-26-4-B,patiṁ vāco adābhyam,The Lord of Speech infallible.,पतिं वाचो अदाभ्यम् ,9-26-4,tam | ahyan | bhurijoḥ | dhiyā | sam-vasānam | vivasvataḥ || patim | vācaḥ | adābhyam ||9.26.4||
9,26,5,a,9-26-5-A,taṁ sānāv adhi jāmayo hariṁ hinvanty adribhiḥ,"Him, green, beloved, many eyed, the Sisters with prosing stones",तं सानावधि जामयो हरिं हिन्वन्त्यद्रिभिः,9-26-5,tam | sānau | adhi | jāmayaḥ | harim | hinvanti | adri-bhiḥ || haryatam | bhūri-cakṣasam ||9.26.5||
9,26,5,b,9-26-5-B,haryatam bhūricakṣasam,Send down to ridges of the sieve.,हर्यतं भूरिचक्षसम् ,9-26-5,tam | sānau | adhi | jāmayaḥ | harim | hinvanti | adri-bhiḥ || haryatam | bhūri-cakṣasam ||9.26.5||
9,26,6,a,9-26-6-A,taṁ tvā hinvanti vedhasaḥ pavamāna girāvṛdham,"O Pavamana, Indu, priests hurry thee on to Indra, thee",तं त्वा हिन्वन्ति वेधसः पवमान गिरावृधम्,9-26-6,tam | tvā | hinvanti | vedhasaḥ | pavamāna | girā-vr̥dham || indo iti | indrāya | matsaram ||9.26.6||
9,26,6,b,9-26-6-B,indav indrāya matsaram,Who aidest song and cheerest him.,इन्दविन्द्राय मत्सरम् ,9-26-6,tam | tvā | hinvanti | vedhasaḥ | pavamāna | girā-vr̥dham || indo iti | indrāya | matsaram ||9.26.6||
9,27,1,a,9-27-1-A,eṣa kavir abhiṣṭutaḥ pavitre adhi tośate,"THIS Sage, exalted by our lauds, flows to the purifying cloth,",एष कविरभिष्टुतः पवित्रे अधि तोशते,9-27-1,eṣaḥ | kaviḥ | abhi-stutaḥ | pavitre | adhi | tośate || punānaḥ | ghnan | apa | sridhaḥ ||9.27.1||
9,27,1,b,9-27-1-B,punāno ghnann apa sridhaḥ,Scattering foes as he is cleansed.,पुनानो घ्नन्नप स्रिधः ,9-27-1,eṣaḥ | kaviḥ | abhi-stutaḥ | pavitre | adhi | tośate || punānaḥ | ghnan | apa | sridhaḥ ||9.27.1||
9,27,2,a,9-27-2-A,eṣa indrāya vāyave svarjit pari ṣicyate,"As giving power and winning light, for Indra and for Vayu he",एष इन्द्राय वायवे स्वर्जित्परि षिच्यते,9-27-2,eṣaḥ | indrāya | vāyave | svaḥ-jit | pari | sicyate || pavitre | dakṣa-sādhanaḥ ||9.27.2||
9,27,2,b,9-27-2-B,pavitre dakṣasādhanaḥ,Is poured upon the filtering-cloth.,पवित्रे दक्षसाधनः ,9-27-2,eṣaḥ | indrāya | vāyave | svaḥ-jit | pari | sicyate || pavitre | dakṣa-sādhanaḥ ||9.27.2||
9,27,3,a,9-27-3-A,eṣa nṛbhir vi nīyate divo mūrdhā vṛṣā sutaḥ,"The men conduct him, Soma, Steer, Omniscient, and the Head of Heaven,",एष नृभिर्वि नीयते दिवो मूर्धा वृषा सुतः,9-27-3,eṣaḥ | nr̥-bhiḥ | vi | nīyate | divaḥ | mūrdhā | vr̥ṣā | sutaḥ || somaḥ | vaneṣu | viśva-vit ||9.27.3||
9,27,3,b,9-27-3-B,somo vaneṣu viśvavit,Effused into the vats of wood.,सोमो वनेषु विश्ववित् ,9-27-3,eṣaḥ | nr̥-bhiḥ | vi | nīyate | divaḥ | mūrdhā | vr̥ṣā | sutaḥ || somaḥ | vaneṣu | viśva-vit ||9.27.3||
9,27,4,a,9-27-4-A,eṣa gavyur acikradat pavamāno hiraṇyayuḥ,"Longing for kine, longing for gold hath Indu Pavamana lowed,",एष गव्युरचिक्रदत्पवमानो हिरण्ययुः,9-27-4,eṣaḥ | gavyuḥ | acikradat | pavamānaḥ | hiraṇya-yuḥ || induḥ | satrā-jit | astr̥taḥ ||9.27.4||
9,27,4,b,9-27-4-B,induḥ satrājid astṛtaḥ,"Still Conqueror, never overcome.",इन्दुः सत्राजिदस्तृतः ,9-27-4,eṣaḥ | gavyuḥ | acikradat | pavamānaḥ | hiraṇya-yuḥ || induḥ | satrā-jit | astr̥taḥ ||9.27.4||
9,27,5,a,9-27-5-A,eṣa sūryeṇa hāsate pavamāno adhi dyavi,"This Pavamana, gladdening draught, drops on the filtering cloth, and then",एष सूर्येण हासते पवमानो अधि द्यवि,9-27-5,eṣaḥ | sūryeṇa | hāsate | pavamānaḥ | adhi | dyavi || pavitre | matsaraḥ | madaḥ ||9.27.5||
9,27,5,b,9-27-5-B,pavitre matsaro madaḥ,Mounts up with Surya to the sky.,पवित्रे मत्सरो मदः ,9-27-5,eṣaḥ | sūryeṇa | hāsate | pavamānaḥ | adhi | dyavi || pavitre | matsaraḥ | madaḥ ||9.27.5||
9,27,6,a,9-27-6-A,eṣa śuṣmy asiṣyadad antarikṣe vṛṣā hariḥ,"To Indra in the firmament this mighty tawny Steer hath flowed,",एष शुष्म्यसिष्यददन्तरिक्षे वृषा हरिः,9-27-6,eṣaḥ | śuṣmī | asisyadat | antarikṣe | vr̥ṣā | hariḥ || punānaḥ | induḥ | indram | ā ||9.27.6||
9,27,6,b,9-27-6-B,punāna indur indram ā,"This Indu, being purified.",पुनान इन्दुरिन्द्रमा ,9-27-6,eṣaḥ | śuṣmī | asisyadat | antarikṣe | vr̥ṣā | hariḥ || punānaḥ | induḥ | indram | ā ||9.27.6||
9,28,1,a,9-28-1-A,eṣa vājī hito nṛbhir viśvavin manasas patiḥ,"URGED by the men, this vigorous Steed, Lord of the mind, Omniscient,",एष वाजी हितो नृभिर्विश्वविन्मनसस्पतिः,9-28-1,eṣaḥ | vājī | hitaḥ | nr̥-bhiḥ | viśva-vit | manasaḥ | patiḥ || avyaḥ | vāram | vi | dhāvati ||9.28.1||
9,28,1,b,9-28-1-B,avyo vāraṁ vi dhāvati,Runs to the woollen straining-cloth.,अव्यो वारं वि धावति ,9-28-1,eṣaḥ | vājī | hitaḥ | nr̥-bhiḥ | viśva-vit | manasaḥ | patiḥ || avyaḥ | vāram | vi | dhāvati ||9.28.1||
9,28,2,a,9-28-2-A,eṣa pavitre akṣarat somo devebhyaḥ sutaḥ,"Within the filter hath he flowed, this Soma for the Gods effused,",एष पवित्रे अक्षरत्सोमो देवेभ्यः सुतः,9-28-2,eṣaḥ | pavitre | akṣarat | somaḥ | devebhyaḥ | sutaḥ || viśvā | dhāmāni | ā-viśan ||9.28.2||
9,28,2,b,9-28-2-B,viśvā dhāmāny āviśan,Entering all their essences.,विश्वा धामान्याविशन् ,9-28-2,eṣaḥ | pavitre | akṣarat | somaḥ | devebhyaḥ | sutaḥ || viśvā | dhāmāni | ā-viśan ||9.28.2||
9,28,3,a,9-28-3-A,eṣa devaḥ śubhāyate 'dhi yonāv amartyaḥ,"He shines in beauty there, this God Immortal in his dwelling-place,",एष देवः शुभायतेऽधि योनावमर्त्यः,9-28-3,eṣaḥ | devaḥ | śubhāyate | adhi | yonau | amartyaḥ || vr̥tra-hā | deva-vītamaḥ ||9.28.3||
9,28,3,b,9-28-3-B,vṛtrahā devavītamaḥ,"Foe-slayer, dearest to the Gods.",वृत्रहा देववीतमः ,9-28-3,eṣaḥ | devaḥ | śubhāyate | adhi | yonau | amartyaḥ || vr̥tra-hā | deva-vītamaḥ ||9.28.3||
9,28,4,a,9-28-4-A,eṣa vṛṣā kanikradad daśabhir jāmibhir yataḥ,"Directed by the Sisters ten, bellowing on his way this Steer",एष वृषा कनिक्रदद्दशभिर्जामिभिर्यतः,9-28-4,eṣaḥ | vr̥ṣā | kanikradat | daśa-bhiḥ | jāmi-bhiḥ | yataḥ || abhi | droṇāni | dhāvati ||9.28.4||
9,28,4,b,9-28-4-B,abhi droṇāni dhāvati,Runs onward to the wooden vats.,अभि द्रोणानि धावति ,9-28-4,eṣaḥ | vr̥ṣā | kanikradat | daśa-bhiḥ | jāmi-bhiḥ | yataḥ || abhi | droṇāni | dhāvati ||9.28.4||
9,28,5,a,9-28-5-A,eṣa sūryam arocayat pavamāno vicarṣaṇiḥ,"This Pavamana, swiftand strong, Omniscient, gave spleudour to",एष सूर्यमरोचयत्पवमानो विचर्षणिः,9-28-5,eṣaḥ | sūryam | arocayat | pavamānaḥ | vi-carṣaṇiḥ || viśvā | dhāmāni | viśva-vit ||9.28.5||
9,28,5,b,9-28-5-B,viśvā dhāmāni viśvavit,The Sun and all his forms of light.,विश्वा धामानि विश्ववित् ,9-28-5,eṣaḥ | sūryam | arocayat | pavamānaḥ | vi-carṣaṇiḥ || viśvā | dhāmāni | viśva-vit ||9.28.5||
9,28,6,a,9-28-6-A,eṣa śuṣmy adābhyaḥ somaḥ punāno arṣati,"This Soma being purified, flows mighty and infallible,",एष शुष्म्यदाभ्यः सोमः पुनानो अर्षति,9-28-6,eṣaḥ | śuṣmī | adābhyaḥ | somaḥ | punānaḥ | arṣati || deva-avīḥ | aghaśaṁsa-hā ||9.28.6||
9,28,6,b,9-28-6-B,devāvīr aghaśaṁsahā,"Slayer of sinners, dear toGods.",देवावीरघशंसहा ,9-28-6,eṣaḥ | śuṣmī | adābhyaḥ | somaḥ | punānaḥ | arṣati || deva-avīḥ | aghaśaṁsa-hā ||9.28.6||
9,29,1,a,9-29-1-A,prāsya dhārā akṣaran vṛṣṇaḥ sutasyaujasā,"FORWARD with mighty force have flowed the currents of this Steer effused,",प्रास्य धारा अक्षरन्वृष्णः सुतस्यौजसा,9-29-1,pra | asya | dhārāḥ | akṣaran | vr̥ṣṇaḥ | sutasya | ojasā || devān | anu | pra-bhūṣataḥ ||9.29.1||
9,29,1,b,9-29-1-B,devām̐ anu prabhūṣataḥ,Of him who sets him by the Gods.,देवाँ अनु प्रभूषतः ,9-29-1,pra | asya | dhārāḥ | akṣaran | vr̥ṣṇaḥ | sutasya | ojasā || devān | anu | pra-bhūṣataḥ ||9.29.1||
9,29,2,a,9-29-2-A,saptim mṛjanti vedhaso gṛṇantaḥ kāravo girā,"The singers praise him with their song, and learned priests adorn the Steed,",सप्तिं मृजन्ति वेधसो गृणन्तः कारवो गिरा,9-29-2,saptim | mr̥janti | vedhasaḥ | gr̥ṇantaḥ | kāravaḥ | girā || jyotiḥ | jajñānam | ukthyam ||9.29.2||
9,29,2,b,9-29-2-B,jyotir jajñānam ukthyam,Brought forth as light that merits laud.,ज्योतिर्जज्ञानमुक्थ्यम् ,9-29-2,saptim | mr̥janti | vedhasaḥ | gr̥ṇantaḥ | kāravaḥ | girā || jyotiḥ | jajñānam | ukthyam ||9.29.2||
9,29,3,a,9-29-3-A,suṣahā soma tāni te punānāya prabhūvaso,"These things thou winnest lightly while purified, Soma, Lord of wealth:",सुषहा सोम तानि ते पुनानाय प्रभूवसो,9-29-3,su-sahā | soma | tāni | te | punānāya | prabhuvaso iti prabhu-vaso || vardha | samudram | ukthyam ||9.29.3||
