maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha
2,10,2,B,2-10-2-B,śyāvā rathaṁ vahato rohitā votāruṣāha cakre vibhṛtraḥ,"Dark steeds or ruddy draw his car, or carried in sundry ways he makes them red of colour.",श्यावा रथं वहतो रोहिता वोतारुषाह चक्रे विभृत्रः,2-10-2,śruyāḥ | agniḥ | citra-bhānuḥ | havam | me | viśvābhiḥ | gīḥ-bhiḥ | amr̥taḥ | vi-cetāḥ || śyāvā | ratham | vahataḥ | rohitā | vā | uta | aruṣā | aha | cakre | vi-bhr̥traḥ ||2.10.2||
2,10,3,A,2-10-3-A,uttānāyām ajanayan suṣūtam bhuvad agniḥ purupeśāsu garbhaḥ,On wood supine they got the well-formed Infant: a germ in various-fashioned plants was Agni;,उत्तानायामजनयन्सुषूतं भुवदग्निः पुरुपेशासु गर्भः,2-10-3,uttānāyām | ajanayan | su-sūtam | bhuvat | agniḥ | puru-peśāsu | garbhaḥ || śiriṇāyām | cit | aktunā | mahaḥ-bhiḥ | apari-vr̥taḥ | vasati | pra-cetāḥ ||2.10.3||
2,10,3,B,2-10-3-B,śiriṇāyāṁ cid aktunā mahobhir aparīvṛto vasati pracetāḥ,"And in the night, not compassed round by darkness, he dwells exceeding wise, with rays of splendour.",शिरिणायां चिदक्तुना महोभिरपरीवृतो वसति प्रचेताः,2-10-3,uttānāyām | ajanayan | su-sūtam | bhuvat | agniḥ | puru-peśāsu | garbhaḥ || śiriṇāyām | cit | aktunā | mahaḥ-bhiḥ | apari-vr̥taḥ | vasati | pra-cetāḥ ||2.10.3||
2,10,4,A,2-10-4-A,jigharmy agniṁ haviṣā ghṛtena pratikṣiyantam bhuvanāni viśvā,"With oil and sacred gifts I sprinkle Agni who makes his home in front of all things living,",जिघर्म्यग्निं हविषा घृतेन प्रतिक्षियन्तं भुवनानि विश्वा,2-10-4,jigharmi | agnim | haviṣā | ghr̥tena | prati-kṣiyantam | bhuvanāni | viśvā || pr̥thum | tiraścā | vayasā | br̥hantam | vyaciṣṭham | annaiḥ | rabhasam | dr̥śānam ||2.10.4||
2,10,4,B,2-10-4-B,pṛthuṁ tiraścā vayasā bṛhantaṁ vyaciṣṭham annai rabhasaṁ dṛśānam,"Broad, vast, through vital power o'er all expanded, conspicuous, strong with all the food that feeds him.",पृथुं तिरश्चा वयसा बृहन्तं व्यचिष्ठमन्नै रभसं दृशानम्,2-10-4,jigharmi | agnim | haviṣā | ghr̥tena | prati-kṣiyantam | bhuvanāni | viśvā || pr̥thum | tiraścā | vayasā | br̥hantam | vyaciṣṭham | annaiḥ | rabhasam | dr̥śānam ||2.10.4||
2,10,5,A,2-10-5-A,ā viśvataḥ pratyañcaṁ jigharmy arakṣasā manasā taj juṣeta,I pour to him who looks in all directions: may he accept it with a friendly spirit.,आ विश्वतः प्रत्यञ्चं जिघर्म्यरक्षसा मनसा तज्जुषेत,2-10-5,ā | viśvataḥ | pratyañcam | jigharmi | arakṣasā | manasā | tat | juṣeta || marya-śrīḥ | spr̥hayat-varṇaḥ | agniḥ | na | abhi-mr̥śe | tanvā | jarbhurāṇaḥ ||2.10.5||
2,10,5,B,2-10-5-B,maryaśrīḥ spṛhayadvarṇo agnir nābhimṛśe tanvā jarbhurāṇaḥ,Agni with bridegroom's grace and lovely colour may not be touched when all his form is fury.,मर्यश्रीः स्पृहयद्वर्णो अग्निर्नाभिमृशे तन्वा जर्भुराणः,2-10-5,ā | viśvataḥ | pratyañcam | jigharmi | arakṣasā | manasā | tat | juṣeta || marya-śrīḥ | spr̥hayat-varṇaḥ | agniḥ | na | abhi-mr̥śe | tanvā | jarbhurāṇaḥ ||2.10.5||
2,10,6,A,2-10-6-A,jñeyā bhāgaṁ sahasāno vareṇa tvādūtāso manuvad vadema,"By choice victorious, recognize thy portion: with thee for envoy may we speak like Manu.",ज्ञेया भागं सहसानो वरेण त्वादूतासो मनुवद्वदेम,2-10-6,jñeyāḥ | bhāgam | sahasānaḥ | vareṇa | tvā-dūtāsaḥ | manu-vat | vadema || anūnam | agnim | juhvā | vacasyā | madhu-pr̥cam | dhana-sāḥ | johavīmi ||2.10.6||
2,10,6,B,2-10-6-B,anūnam agniṁ juhvā vacasyā madhupṛcaṁ dhanasā johavīmi,"Obtaining wealth, I call on perfect Agni who with an eloquent tongue dispenses sweetness.",अनूनमग्निं जुह्वा वचस्या मधुपृचं धनसा जोहवीमि,2-10-6,jñeyāḥ | bhāgam | sahasānaḥ | vareṇa | tvā-dūtāsaḥ | manu-vat | vadema || anūnam | agnim | juhvā | vacasyā | madhu-pr̥cam | dhana-sāḥ | johavīmi ||2.10.6||
2,11,1,A,2-11-1-A,śrudhī havam indra mā riṣaṇyaḥ syāma te dāvane vasūnām,"HEAR thou my call, O Indra; be not heedless: thine may we be for thee to give us treasures;",श्रुधी हवमिन्द्र मा रिषण्यः स्याम ते दावने वसूनाम्,2-11-1,śrudhi | havam | indra | mā | riṣaṇyaḥ | syāma | te | dāvane | vasūnām || imāḥ | hi | tvām | ūrjaḥ | vardhayanti | vasu-yavaḥ | sindhavaḥ | na | kṣarantaḥ ||2.11.1||
2,11,1,B,2-11-1-B,imā hi tvām ūrjo vardhayanti vasūyavaḥ sindhavo na kṣarantaḥ,"For these presented viands, seeking riches, increase thy strength like streams of water flowing.",इमा हि त्वामूर्जो वर्धयन्ति वसूयवः सिन्धवो न क्षरन्तः,2-11-1,śrudhi | havam | indra | mā | riṣaṇyaḥ | syāma | te | dāvane | vasūnām || imāḥ | hi | tvām | ūrjaḥ | vardhayanti | vasu-yavaḥ | sindhavaḥ | na | kṣarantaḥ ||2.11.1||
2,11,2,A,2-11-2-A,sṛjo mahīr indra yā apinvaḥ pariṣṭhitā ahinā śūra pūrvīḥ,"Floods great and many, compassed by the Dragon, thou badest swell and settest free, O Hero.",सृजो महीरिन्द्र या अपिन्वः परिष्ठिता अहिना शूर पूर्वीः,2-11-2,sr̥jaḥ | mahīḥ | indra | yāḥ | apinvaḥ | pari-sthitāḥ | ahinā | śūra | pūrvīḥ || amartyam | cit | dāsam | manyamānam | ava | abhinat | ukthaiḥ | vavr̥dhānaḥ ||2.11.2||
2,11,2,B,2-11-2-B,amartyaṁ cid dāsam manyamānam avābhinad ukthair vāvṛdhānaḥ,"Strengthened by songs of praise thou rentest piecemeal the Dasa, him who deemed himself immortal.",अमर्त्यं चिद्दासं मन्यमानमवाभिनदुक्थैर्वावृधानः,2-11-2,sr̥jaḥ | mahīḥ | indra | yāḥ | apinvaḥ | pari-sthitāḥ | ahinā | śūra | pūrvīḥ || amartyam | cit | dāsam | manyamānam | ava | abhinat | ukthaiḥ | vavr̥dhānaḥ ||2.11.2||
2,11,3,A,2-11-3-A,uktheṣv in nu śūra yeṣu cākan stomeṣv indra rudriyeṣu ca,"For, Hero, in the lauds wherein thou joyedst, in hymns of praise, O Indra, songs of Rudras,",उक्थेष्विन्नु शूर येषु चाकन्स्तोमेष्विन्द्र रुद्रियेषु च,2-11-3,uktheṣu | it | nu | śūra | yeṣu | cākan | stomeṣu | indra | rudriyeṣu | ca || tubhya | it | etāḥ | yāsu | mandasānaḥ | pra | vāyave | sisrate | na | śubhrāḥ ||2.11.3||
2,11,3,B,2-11-3-B,tubhyed etā yāsu mandasānaḥ pra vāyave sisrate na śubhrāḥ,"These streams in which is thy delight approach thee, even as the brilliant ones draw near to Vayu.",तुभ्येदेता यासु मन्दसानः प्र वायवे सिस्रते न शुभ्राः,2-11-3,uktheṣu | it | nu | śūra | yeṣu | cākan | stomeṣu | indra | rudriyeṣu | ca || tubhya | it | etāḥ | yāsu | mandasānaḥ | pra | vāyave | sisrate | na | śubhrāḥ ||2.11.3||
2,11,4,A,2-11-4-A,śubhraṁ nu te śuṣmaṁ vardhayantaḥ śubhraṁ vajram bāhvor dadhānāḥ,"We who add strength to thine own splendid vigour, laying within thine arms the splendid thunder-",शुभ्रं नु ते शुष्मं वर्धयन्तः शुभ्रं वज्रं बाह्वोर्दधानाः,2-11-4,śubhram | nu | te | śuṣmam | vardhayantaḥ | śubhram | vajram | bāhvoḥ | dadhānāḥ || śubhraḥ | tvam | indra | vavr̥dhānaḥ | asme iti | dāsīḥ | viśaḥ | sūryeṇa | sahyāḥ ||2.11.4||
2,11,4,B,2-11-4-B,śubhras tvam indra vāvṛdhāno asme dāsīr viśaḥ sūryeṇa sahyāḥ,"With us mayst thou, O Indra, waxen splendid, with Surya overcome the Dasa races.",शुभ्रस्त्वमिन्द्र वावृधानो अस्मे दासीर्विशः सूर्येण सह्याः,2-11-4,śubhram | nu | te | śuṣmam | vardhayantaḥ | śubhram | vajram | bāhvoḥ | dadhānāḥ || śubhraḥ | tvam | indra | vavr̥dhānaḥ | asme iti | dāsīḥ | viśaḥ | sūryeṇa | sahyāḥ ||2.11.4||
2,11,5,A,2-11-5-A,guhā hitaṁ guhyaṁ gūḻham apsv apīvṛtam māyinaṁ kṣiyantam,"Hero, thou slewest in thy valour Ahi concealed in depths, mysterious, great enchanter,",गुहा हितं गुह्यं गूळ्हमप्स्वपीवृतं मायिनं क्षियन्तम्,2-11-5,guhā | hitam | guhyam | gūḷham | ap-su | api-vr̥tam | māyinam | kṣiyantam || uto iti | apaḥ | dyām | tastabhvāṁsam | ahan | ahim | śūra | vīryeṇa ||2.11.5||
2,11,5,B,2-11-5-B,uto apo dyāṁ tastabhvāṁsam ahann ahiṁ śūra vīryeṇa,"Dwelling enveloped deep within the waters, him who checked heaven and stayed the floods from flowing.",उतो अपो द्यां तस्तभ्वांसमहन्नहिं शूर वीर्येण,2-11-5,guhā | hitam | guhyam | gūḷham | ap-su | api-vr̥tam | māyinam | kṣiyantam || uto iti | apaḥ | dyām | tastabhvāṁsam | ahan | ahim | śūra | vīryeṇa ||2.11.5||
2,11,6,A,2-11-6-A,stavā nu ta indra pūrvyā mahāny uta stavāma nūtanā kṛtāni,"Indra, we laud thy great deeds wrought aforetime, we laud thine exploits later of achievement;",स्तवा नु त इन्द्र पूर्व्या महान्युत स्तवाम नूतना कृतानि,2-11-6,stava | nu | te | indra | pūrvyā | mahāni | uta | stavāma | nūtanā | kr̥tāni || stava | vajram | bāhvoḥ | uśantam | stava | harī iti | sūryasya | ketū iti ||2.11.6||
2,11,6,B,2-11-6-B,stavā vajram bāhvor uśantaṁ stavā harī sūryasya ketū,"We laud the bolt that in thine arms lies eager; we laud thy two Bay Steeds, heralds of Surya.",स्तवा वज्रं बाह्वोरुशन्तं स्तवा हरी सूर्यस्य केतू,2-11-6,stava | nu | te | indra | pūrvyā | mahāni | uta | stavāma | nūtanā | kr̥tāni || stava | vajram | bāhvoḥ | uśantam | stava | harī iti | sūryasya | ketū iti ||2.11.6||
2,11,7,A,2-11-7-A,harī nu ta indra vājayantā ghṛtaścutaṁ svāram asvārṣṭām,"Indra, thy Bay Steeds showing forth their vigour have sent a loud cry out that droppeth fatness.",हरी नु त इन्द्र वाजयन्ता घृतश्चुतं स्वारमस्वार्ष्टाम्,2-11-7,harī iti | nu | te | indra | vājayantā | ghr̥ta-ścutam | svāram | asvārṣṭām || vi | samanā | bhūmiḥ | aprathiṣṭa | araṁsta | parvataḥ | cit | sariṣyan ||2.11.7||
2,11,7,B,2-11-7-B,vi samanā bhūmir aprathiṣṭāraṁsta parvataś cit sariṣyan,The earth hath spread herself in all her fulness: the cloud that was about to move hath rested.,वि समना भूमिरप्रथिष्टारंस्त पर्वतश्चित्सरिष्यन्,2-11-7,harī iti | nu | te | indra | vājayantā | ghr̥ta-ścutam | svāram | asvārṣṭām || vi | samanā | bhūmiḥ | aprathiṣṭa | araṁsta | parvataḥ | cit | sariṣyan ||2.11.7||
2,11,8,A,2-11-8-A,ni parvataḥ sādy aprayucchan sam mātṛbhir vāvaśāno akrān,"Down, never ceasing, hath the rain-cloud settled: bellowing, it hath wandered with the Mothers.",नि पर्वतः साद्यप्रयुच्छन्सं मातृभिर्वावशानो अक्रान्,2-11-8,ni | parvataḥ | sādi | apra-yucchan | sam | mātr̥-bhiḥ | vāvaśānaḥ | akrān || dūre | pāre | vāṇīm | vardhayantaḥ | indra-iṣitām | dhamanim | paprathan | ni ||2.11.8||
2,11,8,B,2-11-8-B,dūre pāre vāṇīṁ vardhayanta indreṣitāṁ dhamanim paprathan ni,"Swelling the roar in the far distant limits, they have spread wide the blast sent forth by Indra.",दूरे पारे वाणीं वर्धयन्त इन्द्रेषितां धमनिं पप्रथन्नि,2-11-8,ni | parvataḥ | sādi | apra-yucchan | sam | mātr̥-bhiḥ | vāvaśānaḥ | akrān || dūre | pāre | vāṇīm | vardhayantaḥ | indra-iṣitām | dhamanim | paprathan | ni ||2.11.8||
2,11,9,A,2-11-9-A,indro mahāṁ sindhum āśayānam māyāvinaṁ vṛtram asphuran niḥ,Indra hath hurled down the magician Vrtra who lay beleaguering the mighty river.,इन्द्रो महां सिन्धुमाशयानं मायाविनं वृत्रमस्फुरन्निः,2-11-9,indraḥ | mahām | sindhum | ā-śayānam | māyā-vinam | vr̥tram | asphurat | niḥ || arejetām | rodasī iti | bhiyāne iti | kanikradataḥ | vr̥ṣṇaḥ | asya | vajrāt ||2.11.9||
2,11,9,B,2-11-9-B,arejetāṁ rodasī bhiyāne kanikradato vṛṣṇo asya vajrāt,Then both the heaven and earth trembled in terror at the strong Hero's thunder when he bellowed.,अरेजेतां रोदसी भियाने कनिक्रदतो वृष्णो अस्य वज्रात्,2-11-9,indraḥ | mahām | sindhum | ā-śayānam | māyā-vinam | vr̥tram | asphurat | niḥ || arejetām | rodasī iti | bhiyāne iti | kanikradataḥ | vr̥ṣṇaḥ | asya | vajrāt ||2.11.9||
2,11,10,A,2-11-10-A,aroravīd vṛṣṇo asya vajro 'mānuṣaṁ yan mānuṣo nijūrvāt,"Loud roared the mighty Hero's bolt of thunder, when he, the Friend of man, burnt up the monster,",अरोरवीद्वृष्णो अस्य वज्रोऽमानुषं यन्मानुषो निजूर्वात्,2-11-10,aroravīt | vr̥ṣṇaḥ | asya | vajraḥ | amānuṣam | yat | mānuṣaḥ | ni-jūrvāt || ni | māyinaḥ | dānavasya | māyāḥ | apādayat | papi-vān | sutasya ||2.11.10||
2,11,10,B,2-11-10-B,ni māyino dānavasya māyā apādayat papivān sutasya,"And, having drunk his fill of flowing Soma, baffled the guileful Danava's devices.",नि मायिनो दानवस्य माया अपादयत्पपिवान्सुतस्य,2-11-10,aroravīt | vr̥ṣṇaḥ | asya | vajraḥ | amānuṣam | yat | mānuṣaḥ | ni-jūrvāt || ni | māyinaḥ | dānavasya | māyāḥ | apādayat | papi-vān | sutasya ||2.11.10||
2,11,11,A,2-11-11-A,pibā-pibed indra śūra somam mandantu tvā mandinaḥ sutāsaḥ,"Drink thou, O Hero Indra, drink the Soma; let the joy-giving juices make thee joyful.",पिबापिबेदिन्द्र शूर सोमं मन्दन्तु त्वा मन्दिनः सुतासः,2-11-11,piba-piba | it | indra | śūra | somam | mandantu | tvā | mandinaḥ | sutāsaḥ || pr̥ṇantaḥ | te | kukṣī iti | vardhayantu | itthā | sutaḥ | pauraḥ | indram | āva ||2.11.11||
2,11,11,B,2-11-11-B,pṛṇantas te kukṣī vardhayantv itthā sutaḥ paura indram āva,"They, filling both thy flanks, shall swell thy vigour. The juice that satisfies hath helped Indra.",पृणन्तस्ते कुक्षी वर्धयन्त्वित्था सुतः पौर इन्द्रमाव,2-11-11,piba-piba | it | indra | śūra | somam | mandantu | tvā | mandinaḥ | sutāsaḥ || pr̥ṇantaḥ | te | kukṣī iti | vardhayantu | itthā | sutaḥ | pauraḥ | indram | āva ||2.11.11||
2,11,12,A,2-11-12-A,tve indrāpy abhūma viprā dhiyaṁ vanema ṛtayā sapantaḥ,"Singers have we become with thee, O Indra: may we serve duly and prepare devotion.",त्वे इन्द्राप्यभूम विप्रा धियं वनेम ऋतया सपन्तः,2-11-12,tve iti | indra | api | abhūma | viprāḥ | dhiyam | vanema | r̥ta-yā | sapantaḥ || avasyavaḥ | dhīmahi | pra-śastim | sadyaḥ | te | rāyaḥ | dāvane | syāma ||2.11.12||
2,11,12,B,2-11-12-B,avasyavo dhīmahi praśastiṁ sadyas te rāyo dāvane syāma,Seeking thy help we meditate thy praises: may we at once enjoy thy gift of riches.,अवस्यवो धीमहि प्रशस्तिं सद्यस्ते रायो दावने स्याम,2-11-12,tve iti | indra | api | abhūma | viprāḥ | dhiyam | vanema | r̥ta-yā | sapantaḥ || avasyavaḥ | dhīmahi | pra-śastim | sadyaḥ | te | rāyaḥ | dāvane | syāma ||2.11.12||
2,11,13,A,2-11-13-A,syāma te ta indra ye ta ūtī avasyava ūrjaṁ vardhayantaḥ,"May we be thine, such by thy help, O Indra, as swell thy vigour while they seek thy favour.",स्याम ते त इन्द्र ये त ऊती अवस्यव ऊर्जं वर्धयन्तः,2-11-13,syāma | te | te | indra | ye | te | ūtī | avasyavaḥ | ūrjam | vardhayantaḥ || śuṣmin-tamam | yam | cākanāma | deva | asme iti | rayim | rāsi | vīra-vantam ||2.11.13||
2,11,13,B,2-11-13-B,śuṣmintamaṁ yaṁ cākanāma devāsme rayiṁ rāsi vīravantam,"Give us, thou God, the riches that we long for, most powerful, with stare of noble children.",शुष्मिन्तमं यं चाकनाम देवास्मे रयिं रासि वीरवन्तम्,2-11-13,syāma | te | te | indra | ye | te | ūtī | avasyavaḥ | ūrjam | vardhayantaḥ || śuṣmin-tamam | yam | cākanāma | deva | asme iti | rayim | rāsi | vīra-vantam ||2.11.13||
2,11,14,A,2-11-14-A,rāsi kṣayaṁ rāsi mitram asme rāsi śardha indra mārutaṁ naḥ,"Give us a friend, give us an habitation; Indra, give us the company of Maruts,",रासि क्षयं रासि मित्रमस्मे रासि शर्ध इन्द्र मारुतं नः,2-11-14,rāsi | kṣayam | rāsi | mitram | asme iti | rāsi | śardhaḥ | indra | mārutam | naḥ || sa-joṣasaḥ | ye | ca | mandasānāḥ | pra | vāyavaḥ | pānti | agra-nītim ||2.11.14||
2,11,14,B,2-11-14-B,sajoṣaso ye ca mandasānāḥ pra vāyavaḥ pānty agraṇītim,"And those whose minds accord with theirs, the Vayus, who drink the first libation of the Soma.",सजोषसो ये च मन्दसानाः प्र वायवः पान्त्यग्रणीतिम्,2-11-14,rāsi | kṣayam | rāsi | mitram | asme iti | rāsi | śardhaḥ | indra | mārutam | naḥ || sa-joṣasaḥ | ye | ca | mandasānāḥ | pra | vāyavaḥ | pānti | agra-nītim ||2.11.14||
2,11,15,A,2-11-15-A,vyantv in nu yeṣu mandasānas tṛpat somam pāhi drahyad indra,"Let those enjoy in whom thou art delighted. Indra, drink Soma for thy strength and gladness.",व्यन्त्विन्नु येषु मन्दसानस्तृपत्सोमं पाहि द्रह्यदिन्द्र,2-11-15,vyantu | it | nu | yeṣu | mandasānaḥ | tr̥pat | somam | pāhi | drahyat | indra || asmān | su | pr̥t-su | ā | tarutra | avardhayaḥ | dyām | br̥hat-bhiḥ | arkaiḥ ||2.11.15||
2,11,15,B,2-11-15-B,asmān su pṛtsv ā tarutrāvardhayo dyām bṛhadbhir arkaiḥ,"Thou hast exalted us to heaven, Preserver, in battles, through the lofty hymns that praise thee.",अस्मान्सु पृत्स्वा तरुत्रावर्धयो द्यां बृहद्भिरर्कैः,2-11-15,vyantu | it | nu | yeṣu | mandasānaḥ | tr̥pat | somam | pāhi | drahyat | indra || asmān | su | pr̥t-su | ā | tarutra | avardhayaḥ | dyām | br̥hat-bhiḥ | arkaiḥ ||2.11.15||
2,11,16,A,2-11-16-A,bṛhanta in nu ye te tarutrokthebhir vā sumnam āvivāsān,"Great, verily, are they, O thou Protector, who by their songs of praise have won the blessing.",बृहन्त इन्नु ये ते तरुत्रोक्थेभिर्वा सुम्नमाविवासान्,2-11-16,br̥hantaḥ | it | nu | ye | te | tarutra | ukthebhiḥ | vā | sumnam | ā-vivāsān || str̥ṇānāsaḥ | barhiḥ | pastya-vat | tvā-ūtāḥ | it | indra | vājam | agman ||2.11.16||
2,11,16,B,2-11-16-B,stṛṇānāso barhiḥ pastyāvat tvotā id indra vājam agman,"They who strew sacred grass to be thy dwelling, helped by thee have got them strength, O Indra.",स्तृणानासो बर्हिः पस्त्यावत्त्वोता इदिन्द्र वाजमग्मन्,2-11-16,br̥hantaḥ | it | nu | ye | te | tarutra | ukthebhiḥ | vā | sumnam | ā-vivāsān || str̥ṇānāsaḥ | barhiḥ | pastya-vat | tvā-ūtāḥ | it | indra | vājam | agman ||2.11.16||
2,11,17,A,2-11-17-A,ugreṣv in nu śūra mandasānas trikadrukeṣu pāhi somam indra,"Upon the great Trikadruka days, Hero, rejoicing thee, O Indra, drink the Soma.",उग्रेष्विन्नु शूर मन्दसानस्त्रिकद्रुकेषु पाहि सोममिन्द्र,2-11-17,ugreṣu | it | nu | śūra | mandasānaḥ | tri-kadrukeṣu | pāhi | somam | indra || pra-dodhuvat | śmaśruṣu | prīṇānaḥ | yāhi | hari-bhyām | sutasya | pītim ||2.11.17||
2,11,17,B,2-11-17-B,pradodhuvac chmaśruṣu prīṇāno yāhi haribhyāṁ sutasya pītim,"Come with Bay Steeds to drink of libation, shaking the drops from out thy beard, contented.",प्रदोधुवच्छ्मश्रुषु प्रीणानो याहि हरिभ्यां सुतस्य पीतिम्,2-11-17,ugreṣu | it | nu | śūra | mandasānaḥ | tri-kadrukeṣu | pāhi | somam | indra || pra-dodhuvat | śmaśruṣu | prīṇānaḥ | yāhi | hari-bhyām | sutasya | pītim ||2.11.17||
2,11,18,A,2-11-18-A,dhiṣvā śavaḥ śūra yena vṛtram avābhinad dānum aurṇavābham,"Hero, assume the might wherewith thou clavest Vrtra piecemeal, the Danava Aurnavabha.",धिष्वा शवः शूर येन वृत्रमवाभिनद्दानुमौर्णवाभम्,2-11-18,dhiṣva | śavaḥ | śūra | yena | vr̥tram | ava-abhinat | dānum | aurṇa-vābham || apa | avr̥ṇoḥ | jyotiḥ | āryāya | ni | savyataḥ | sādi | dasyuḥ | indra ||2.11.18||
2,11,18,B,2-11-18-B,apāvṛṇor jyotir āryāya ni savyataḥ sādi dasyur indra,"Thou hast disclosed the light to light the Arya: on thy left hand, O Indra, sank the Dasyu.",अपावृणोर्ज्योतिरार्याय नि सव्यतः सादि दस्युरिन्द्र,2-11-18,dhiṣva | śavaḥ | śūra | yena | vr̥tram | ava-abhinat | dānum | aurṇa-vābham || apa | avr̥ṇoḥ | jyotiḥ | āryāya | ni | savyataḥ | sādi | dasyuḥ | indra ||2.11.18||
2,11,19,A,2-11-19-A,sanema ye ta ūtibhis taranto viśvāḥ spṛdha āryeṇa dasyūn,"May we gain wealth, subduing with thy succour and with the Arya, all our foes, the Dasyus.",सनेम ये त ऊतिभिस्तरन्तो विश्वाः स्पृध आर्येण दस्यून्,2-11-19,sanema | ye | te | ūti-bhiḥ | tarantaḥ | viśvāḥ | spr̥dhaḥ | āryeṇa | dasyūn || asmabhyam | tat | tvāṣṭram | viśva-rūpam | arandhayaḥ | sākhyasya | tritāya ||2.11.19||
2,11,19,B,2-11-19-B,asmabhyaṁ tat tvāṣṭraṁ viśvarūpam arandhayaḥ sākhyasya tritāya,Our gain was that to Trta of our party thou gavest up Tvastar's son Visvarupa.,अस्मभ्यं तत्त्वाष्ट्रं विश्वरूपमरन्धयः साख्यस्य त्रिताय,2-11-19,sanema | ye | te | ūti-bhiḥ | tarantaḥ | viśvāḥ | spr̥dhaḥ | āryeṇa | dasyūn || asmabhyam | tat | tvāṣṭram | viśva-rūpam | arandhayaḥ | sākhyasya | tritāya ||2.11.19||
2,11,20,A,2-11-20-A,asya suvānasya mandinas tritasya ny arbudaṁ vāvṛdhāno astaḥ,He cast down Arbuda what time his vigour was strengthened by libations poured by Trta.,अस्य सुवानस्य मन्दिनस्त्रितस्य न्यर्बुदं वावृधानो अस्तः,2-11-20,asya | suvānasya | mandinaḥ | tritasya | ni | arbudam | vavr̥dhānaḥ | astarityastaḥ || avartayat | sūryaḥ | na | cakram | bhinat | valam | indraḥ | aṅgirasvān ||2.11.20||
2,11,20,B,2-11-20-B,avartayat sūryo na cakram bhinad valam indro aṅgirasvān,"Indra sent forth his whirling wheel like Surya, and aided by the Angirases rent Vala.",अवर्तयत्सूर्यो न चक्रं भिनद्वलमिन्द्रो अङ्गिरस्वान्,2-11-20,asya | suvānasya | mandinaḥ | tritasya | ni | arbudam | vavr̥dhānaḥ | astarityastaḥ || avartayat | sūryaḥ | na | cakram | bhinat | valam | indraḥ | aṅgirasvān ||2.11.20||
2,11,21,A,2-11-21-A,nūnaṁ sā te prati varaṁ jaritre duhīyad indra dakṣiṇā maghonī,"Now let that wealthy Cow of thine, O Indra, yield in return a boon to him who lauds thee.",नूनं सा ते प्रति वरं जरित्रे दुहीयदिन्द्र दक्षिणा मघोनी,2-11-21,nūnam | sā | te | prati | varam | jaritre | duhīyat | indra | dakṣiṇā | maghonī || śikṣa | stotr̥-bhyaḥ | mā | ati | dhak | bhagaḥ | naḥ | br̥hat | vadema | vidathe | su-vīrāḥ ||2.11.21||
2,11,21,B,2-11-21-B,śikṣā stotṛbhyo māti dhag bhago no bṛhad vadema vidathe suvīrāḥ,"Give to thy praisers: let not fortune fail us. Loud may we speak, with brave men, in the assembly.",शिक्षा स्तोतृभ्यो माति धग्भगो नो बृहद्वदेम विदथे सुवीराः,2-11-21,nūnam | sā | te | prati | varam | jaritre | duhīyat | indra | dakṣiṇā | maghonī || śikṣa | stotr̥-bhyaḥ | mā | ati | dhak | bhagaḥ | naḥ | br̥hat | vadema | vidathe | su-vīrāḥ ||2.11.21||
2,12,1,A,2-12-1-A,yo jāta eva prathamo manasvān devo devān kratunā paryabhūṣat,"HE who, just born, chief God of lofty spirit by power and might became the Gods' protector,",यो जात एव प्रथमो मनस्वान्देवो देवान्क्रतुना पर्यभूषत्,2-12-1,yaḥ | jātaḥ | eva | prathamaḥ | manasvān | devaḥ | devān | kratunā | pari-abhūṣat || yasya | śuṣmāt | rodasī iti | abhyasetām | nr̥mṇasya | mahnā | saḥ | janāsaḥ | indraḥ ||2.12.1||
2,12,1,B,2-12-1-B,yasya śuṣmād rodasī abhyasetāṁ nṛmṇasya mahnā sa janāsa indraḥ,"Before whose breath through greatness of his valour the two worlds trembled, He, O men, is Indra.",यस्य शुष्माद्रोदसी अभ्यसेतां नृम्णस्य मह्ना स जनास इन्द्रः,2-12-1,yaḥ | jātaḥ | eva | prathamaḥ | manasvān | devaḥ | devān | kratunā | pari-abhūṣat || yasya | śuṣmāt | rodasī iti | abhyasetām | nr̥mṇasya | mahnā | saḥ | janāsaḥ | indraḥ ||2.12.1||
2,12,2,A,2-12-2-A,yaḥ pṛthivīṁ vyathamānām adṛṁhad yaḥ parvatān prakupitām̐ aramṇāt,"He who fixed fast and firm the earth that staggered, and set at rest the agitated mountains,",यः पृथिवीं व्यथमानामदृंहद्यः पर्वतान्प्रकुपिताँ अरम्णात्,2-12-2,yaḥ | pr̥thivīm | vyathamānām | adr̥ṁhat | yaḥ | parvatān | pra-kupitān | aramṇāt || yaḥ | antarikṣam | vi-mame | varīyaḥ | yaḥ | dyām | astabhnāt | saḥ | janāsaḥ | indraḥ ||2.12.2||
2,12,2,B,2-12-2-B,yo antarikṣaṁ vimame varīyo yo dyām astabhnāt sa janāsa indraḥ,"Who measured out the air's wide middle region and gave the heaven support, He, men, is Indra.",यो अन्तरिक्षं विममे वरीयो यो द्यामस्तभ्नात्स जनास इन्द्रः,2-12-2,yaḥ | pr̥thivīm | vyathamānām | adr̥ṁhat | yaḥ | parvatān | pra-kupitān | aramṇāt || yaḥ | antarikṣam | vi-mame | varīyaḥ | yaḥ | dyām | astabhnāt | saḥ | janāsaḥ | indraḥ ||2.12.2||
